id,source,target,Weight,group
361,p_IL8,p_IL6,0.9285714285714284,1
362,p_CXCL10,p_IL6,0.9178571428571428,1
363,p_MCP3,p_IL6,0.8928571428571428,1
364,p_IL7,p_IL6,0.9749999999999999,1
365,p_TWEAK,p_IL6,0.932142857142857,1
366,p_OSM,p_IL6,0.9714285714285713,1
367,p_ST1A1,p_IL6,0.9285714285714284,1
368,p_MCP-2,p_IL6,0.8892857142857141,1
369,p_FGF23,p_IL6,0.9178571428571428,1
370,p_CSF-1,p_IL6,0.9571428571428571,1
371,p_SCF,p_IL6,0.9214285714285713,1
372,p_CCL4,p_IL6,0.9571428571428571,1
373,p_DNER,p_IL6,0.9249999999999998,1
374,p_CCL19,p_IL6,0.9571428571428571,1
375,p_CX3CL1,p_IL6,0.9285714285714284,1
376,p_TNFRSF9,p_IL6,0.9357142857142854,1
377,p_CD8a,p_IL6,0.9964285714285712,1
378,p_IL-18R1,p_IL6,0.932142857142857,1
379,p_CD40,p_IL6,0.932142857142857,1
380,p_CXCL5,p_IL6,0.9107142857142855,1
381,p_CCL25,p_IL6,0.9107142857142855,1
382,p_TNFB,p_IL6,0.9714285714285713,1
383,p_MMP-10,p_IL6,0.907142857142857,1
384,p_LIF-R,p_IL6,0.932142857142857,1
385,p_CXCL1,p_IL6,0.9357142857142854,1
386,p_CXCL6,p_IL6,0.9428571428571427,1
387,p_CCL20,p_IL6,0.9749999999999999,1
388,p_CDCP1,p_IL6,0.9749999999999999,1
389,p_CXCL9,p_IL6,0.982142857142857,1
390,p_HGF,p_IL6,0.932142857142857,1
391,p_MMP-1,p_IL6,0.9714285714285713,1
392,p_FGF-19,p_IL6,0.9178571428571428,1
393,p_PD-L1,p_IL6,0.95,1
394,p_STAMPB,p_IL6,0.914285714285714,1
395,p_CCL3,p_IL6,0.9571428571428571,1
396,p_uPA,p_IL6,0.9535714285714283,1
397,p_IL-10RB,p_IL6,0.9785714285714284,1
398,p_TRAIL,p_IL6,0.9285714285714284,1
399,p_FGF-21,p_IL6,0.907142857142857,1
400,p_CCL11,p_IL6,0.9535714285714283,1
401,p_CCL23,p_IL6,0.9857142857142854,1
402,p_MCP4,p_IL6,0.9214285714285713,1
403,p_MCP1,p_IL6,0.9464285714285712,1
404,p_CST5,p_IL6,0.9714285714285713,1
405,p_CASP-8,p_IL6,0.9285714285714284,1
406,p_LAPTGF-beta1,p_IL6,0.914285714285714,1
407,p_CD244,p_IL6,0.932142857142857,1
408,p_VEGFA,p_TWEAK,0.9178571428571428,1
409,p_RANKL,p_TWEAK,0.932142857142857,1
410,p_4E-BP1,p_TWEAK,0.9357142857142854,1
411,p_IL8,p_TWEAK,0.9107142857142855,1
412,p_CXCL10,p_TWEAK,0.8999999999999999,1
413,p_MCP3,p_TWEAK,0.9464285714285712,1
