Probes,G103,G104,G108,G110,G111,G114,G119,G120,G124,G126,G130,G134,G301,G303,G305,G310,G313,G314,G315,G317,G318,G322,G323,G325,G328,G332,G337,G338,G355,G366
hsa-miR-3180-3p,-0.206069,-1.164329,1.066491,0.482298,-0.658089,0.329395,0.486737,0.973895,0.752146,0.231626,0.87388,2.014612,0.110754,-1.059113,-1.835901,-0.035811,-1.016965,-1.484562,0.330623,-0.341695,-1.582169,-0.45062,0.330752,0.272273,-1.151237,-0.913128,-0.425373,-1.0725,-1.490384,0.70978
hsa-miR-3180-5p,-0.564493,3.387699,0.375187,-0.63434,-1.037906,-0.58192,-1.428818,0.393065,0.736447,0.119636,0.96551,-0.190937,-1.426903,-1.004825,-1.11394,-1.459181,0.297973,-0.205317,-1.515439,-0.870992,1.363765,0.157808,-0.118445,0.071296,-1.343787,-0.756617,-0.418524,0.130688,-0.857493,-0.96199
hsa-miR-3181,-0.993757,-1.164329,0.434515,-0.157006,0.019063,-2.545074,-0.095987,0.618938,0.78945,-0.852032,1.024571,0.639572,-0.152281,0.006671,-0.711365,-0.374972,-1.487391,0.539686,-1.509893,0.391039,0.942593,0.384723,0.238163,0.740799,-0.545313,0.463141,-0.282018,-0.739076,-1.451559,-0.111029
hsa-miR-3182,-1.007606,-0.472021,1.481466,0.073102,-0.67432,-0.852356,-0.567738,0.121511,0.147002,0.685024,-0.417931,0.562735,-0.080343,-0.57687,-1.418457,-0.396025,-1.18971,-0.171323,-0.496278,-0.60811,-0.244071,-1.687152,-0.4132,-0.073845,-0.008066,1.492873,-1.140357,0.541511,0.194882,-1.105031
hsa-miR-3183,-0.184598,0.481006,0.683935,-0.272398,-1.076252,-0.630288,-0.71417,0.822716,0.322306,-0.414219,0.598105,0.90358,-0.036088,-1.181467,-0.860225,-0.112456,-0.664805,0.107095,-1.1879,-0.062556,-0.24625,0.559036,0.455158,0.154762,-0.360968,0.048785,-0.068863,-0.162305,-0.8742,0.327086
hsa-miR-3185,-0.659496,-1.295574,0.529949,0.593766,-0.925632,-0.856161,-0.77763,1.451505,0.280136,-1.832887,0.721996,-2.572649,0.386388,1.197865,-0.271619,-0.974747,0.282885,-0.379675,-0.450889,-0.275997,0.407587,1.220092,0.391506,0.160824,-0.156872,0.022778,-0.123963,-0.01823,-2.158833,-0.548389
hsa-miR-3186-3p,-1.1165,-0.987451,-0.257165,-0.441102,-0.000836,-0.45403,-0.075523,0.459811,0.048244,-0.358791,0.80759,-0.187735,0.482722,0.36179,-0.886975,-0.882162,-0.245744,-0.42469,-1.355034,0.89391,-0.914112,-0.16763,-0.397898,-0.410737,0.413761,-0.063604,-0.68654,0.110518,-0.544093,-0.265114
hsa-miR-3186-5p,-0.334868,-0.749292,0.117731,-0.048784,-0.676658,-0.532,-1.402903,0.404021,-0.974811,-0.768374,0.72175,-0.102846,-0.696601,-0.114751,-0.385299,-0.445031,-0.647616,-0.649307,-0.918379,-0.288584,0.410499,-1.202502,0.440436,-0.640678,-0.98378,-0.187014,-1.530798,0.518722,-0.744835,-0.925832
hsa-miR-3187-3p,-0.241758,3.643026,-0.113128,0.048178,-0.264353,0.519726,-0.676173,0.111276,0.564683,-0.119847,1.650087,0.821603,-0.020491,0.117418,-0.299586,-1.173609,0.627426,-0.080172,-0.573087,0.589585,0.011548,-1.129156,1.250302,0.123349,-0.642299,0.408884,-1.097673,-2.84207,-0.735528,0.121631
hsa-miR-3187-5p,-0.139392,0.045124,0.281504,-0.103826,-1.101641,-1.642949,-0.569543,0.527273,0.797249,-0.430378,0.476344,0.581652,-0.94814,1.955378,-1.017963,-0.793956,0.201481,-0.150143,-1.241466,-0.662556,0.214948,0.244515,0.388646,0.545983,-0.645217,-1.164275,-0.776369,-0.452772,-0.218486,0.821082
hsa-miR-3188,-0.280616,0.221324,0.672108,-0.621674,-0.326712,-1.134769,0.381771,-0.111888,0.682506,-0.738254,0.941571,-0.501088,-0.202404,-1.479303,-1.311473,-0.56433,-0.24616,-0.012941,-1.28358,0.353185,0.682456,0.106571,0.721929,0.223434,-0.124384,-0.23175,-0.311984,0.739254,-1.103749,0.324196
hsa-miR-3189-3p,-0.862751,-0.646198,0.345936,-0.183121,-1.184628,-0.667352,-0.690524,0.236786,0.761695,-0.127813,1.103689,1.152809,-0.924012,0.574887,-1.145026,-1.125413,-0.387211,-0.406403,-1.535704,-0.643849,1.122181,0.04923,0.676364,0.163538,-0.154742,-1.084972,0.147022,-0.357339,-1.63106,0.704898
hsa-miR-3189-5p,-0.87017,-0.598732,-0.153591,-1.238817,1.412993,-0.520363,0.022277,0.039224,-0.309303,-0.402246,0.387906,0.186968,-0.178753,-1.716061,-0.847686,-2.142332,-1.2601,-3.810812,-0.793929,-1.838064,1.019531,-1.368622,1.216932,0.446118,-0.760694,-4.067898,-0.496282,-3.742351,-2.789624,0.582962
hsa-miR-3190-3p,-0.467318,-0.097215,0.837897,0.537983,-0.330086,-4.371045,-0.31534,-0.224943,1.111526,-1.317267,-0.389155,0.482116,-2.696601,0.794262,-1.929884,-1.36132,0.288689,-0.211543,-5.304891,-0.321548,-1.140003,-0.648891,0.178749,1.062238,-1.348568,1.944776,-0.179986,0.403882,-0.878413,-1.080003
hsa-miR-3190-5p,-0.277707,-0.629993,0.15391,0.001372,-0.48639,-0.086749,-0.92582,0.703002,0.655198,0.079188,1.189496,2.478148,-1.613037,-1.305273,-0.815336,-1.19044,-0.639832,-0.669345,-0.621923,-0.560335,1.465659,0.180457,0.2451,0.253366,-2.191385,0.12655,-0.682932,-0.311001,-1.015418,0.882972
hsa-miR-3191-3p,-0.634792,-1.301833,-0.603968,0.100792,-1.506086,-0.348677,0.964471,0.000617,-0.499759,-0.138324,0.714044,0.884215,-1.211175,0.998507,0.259635,-2.138729,0.759009,0.72288,-3.317528,-0.316666,-0.918456,-0.151876,0.593787,-0.008228,-1.301262,-0.407252,-1.931318,1.602348,-0.414679,-0.396476
hsa-miR-3191-5p,-0.045604,0.494634,0.026981,-0.210102,-0.819045,-0.779198,-0.540716,0.80313,0.325498,0.29279,0.157895,-0.984202,-0.889246,-1.365969,-0.711268,-1.269803,-0.670961,-0.584964,-0.232858,-0.703621,0.530464,0.671214,-0.426533,0.398305,-2.855064,0.250363,-0.599964,0.557632,-0.678534,0.971176
hsa-miR-3192-3p,0.033796,-0.655316,1.015467,-0.215327,-1.309967,-1.111178,-0.739485,0.685732,-0.061895,-0.32328,0.485314,-1.231524,-1.338554,-1.342748,-1.592255,-0.7779,-1.192081,-0.554951,-1.471151,-0.306592,0.251284,0.142499,0.335194,0.641689,-1.147639,-0.295995,-1.026502,-0.594319,-1.02988,0.653482
hsa-miR-3192-5p,0.025969,0.016243,-0.561341,-0.589061,-0.344586,-1.046472,-0.778212,0.881973,0.355422,-0.194853,0.867296,0.070246,-1.546359,-0.273795,-0.855104,-1.128557,0.577844,-0.053583,-0.527339,-0.516979,-0.391433,-0.481334,0.508898,0.164956,-1.966843,-0.07956,-0.09352,1.894882,-0.155499,-0.281636
hsa-miR-3193,-1.491708,0.385868,-1.313819,-0.038584,-0.605497,-1.709079,0.099014,-1.083644,0.398383,-0.557477,0.562179,0.411727,0.415608,1.151584,-1.427994,-1.537913,-0.520627,1.872231,-1.412233,0.206273,-0.59453,0.583151,-0.541224,-1.04246,2.120202,-2.994788,-0.613639,0.108921,-2.160441,-3.127071
hsa-miR-3194-3p,-0.932785,-0.860937,0.466213,1.030145,1.200774,-0.172647,0.702888,-2.175361,2.159284,-2.728903,1.586919,0.541495,-0.341759,-1.422843,-2.932335,-1.501801,-0.149068,1.259921,-1.12207,-1.016988,0.503114,-0.546939,-0.604153,0.054569,-1.268841,-0.129556,-0.693367,-1.123126,1.232881,-2.085808
hsa-miR-3194-5p,-0.62765,-0.486257,0.329257,-0.042588,-0.236005,-3.099448,-1.302633,2.662395,-0.406236,-1.080964,1.515157,-1.118788,0.570185,0.892666,-0.11119,-0.441147,-1.582028,-0.966431,-0.541026,-0.002558,1.636314,0.711461,-0.039004,0.894443,-2.661158,1.014358,0.538364,2.184303,-0.418881,0.257032
hsa-miR-3195,-0.696597,1.383159,0.295309,-0.10677,0.020706,-1.01693,0.615705,0.202723,0.318674,-0.821813,1.54575,0.127621,2.181143,0.372799,-1.258944,-0.993924,-1.668001,-0.134065,-1.844234,0.002259,-0.949133,-0.486743,0.930214,0.152755,-1.252353,0.150511,-0.637887,0.166866,-1.505504,-0.059244
hsa-miR-3196,0.231373,-0.262177,0.398519,0.080409,-1.153929,-1.560671,-2.220417,0.605132,0.130503,0.633243,3.458928,-1.097828,-1.474209,-0.915327,-1.259173,0.372105,-1.16699,0.23533,-0.274073,-0.915005,1.99158,0.165575,-0.093055,-0.030259,0.205698,-0.635868,-0.690137,0.763424,-1.199074,-0.715846
hsa-miR-3197,-2.158493,-1.704898,-0.677783,-1.189489,0.49961,-0.05196,-3.743849,-1.616751,-0.074091,0.605441,0.521705,-2.544133,-1.111639,1.754598,-1.282113,-0.293299,1.101669,1.725131,-1.337599,0.121684,-0.741281,-1.817875,0.565218,0.913919,2.003592,-2.164916,-0.253643,-1.507534,-1.774919,-0.499717
hsa-miR-3198,-0.873765,-0.140082,-0.629503,0.054437,-0.737758,-0.814681,-1.376718,0.668752,-0.26438,-0.136618,1.548324,0.387103,-2.239744,-0.793137,-1.016228,-1.08429,-0.088988,0.432976,-1.136937,-0.862005,0.379782,0.330788,0.074677,0.225442,-0.158818,0.125383,-0.587953,-0.819807,-1.870699,-0.67904
hsa-miR-3199,-0.882106,-1.749292,-0.912583,-0.384015,-0.021409,-0.90349,-2.319002,-1.380221,1.15994,1.118617,0.808784,-0.490298,-1.391747,1.082031,-0.582641,-1.046711,0.589395,1.801877,-1.161033,-0.468737,-1.499681,-0.311217,0.679178,-0.568529,5.328094,-1.851665,-0.771787,-1.316219,-2.931253,1.363604
hsa-miR-32-3p,-1.852022,2.157599,-1.260507,-0.782139,1.328374,-6.528586,-0.021265,0.627012,1.280606,0.918468,0.360194,-4.384132,-1.363178,-4.744158,-0.126163,1.598167,-1.605111,1.644721,-5.560148,-0.157898,0.051063,2.000127,-0.413631,0.592626,-0.590769,-2.3342,-2.820797,1.425983,-0.340637,-1.636396
hsa-miR-32-5p,-0.507872,0.85913,-0.256486,0.525168,-0.366612,0.329395,-2.250838,0.437188,0.822532,-0.716892,0.541964,-2.136726,0.016538,0.791929,0.28327,-0.629455,0.746595,0.027888,-1.405142,-0.800295,-0.89629,-0.933422,-0.258315,-0.626586,0.504542,-0.101229,-0.549289,-0.826383,-1.047278,0.069375
hsa-miR-3200-3p,-1.493968,0.078241,-1.061494,-0.040793,0.478548,-0.294229,-0.985501,-1.092233,0.421547,0.637409,0.766964,0.747518,-0.474209,-0.845842,-2.458829,-0.211514,1.456378,0.611149,-0.947245,-0.62911,-0.337525,0.08614,0.224553,-0.16643,-0.071631,-1.751362,-0.856566,-0.596472,-1.219317,0.131206
hsa-miR-3200-5p,0.798168,3.498975,1.334042,-0.508693,0.482455,-0.171799,-0.386952,0.787685,-0.052856,-0.575729,1.238353,0.499015,-0.199587,-0.766114,-1.728793,-1.143861,-0.628321,0.944831,-1.461119,0.266815,0.504643,-1.17397,-0.961074,-0.177739,-0.18612,1.655269,-0.811579,-1.300769,-0.306732,-0.057102
hsa-miR-3201,-0.950745,0.042122,-0.661793,0.231485,1.692408,-0.498138,0.503167,-1.481776,0.696448,0.326622,2.028698,0.411727,-1.267758,1.340296,-0.612353,-0.51542,1.365505,0.196616,-1.443141,-0.360917,0.317712,-0.027618,0.006227,0.098896,-0.574281,-0.250136,-0.555087,0.711008,-1.532257,0.123089
hsa-miR-3202,-0.050724,-3.590594,0.207847,0.050421,-0.310278,-0.081861,0.47466,0.792668,0.646005,0.249548,0.443735,0.112883,-1.087186,-0.873263,-2.24011,-1.240751,0.207553,-0.702153,-0.984567,-0.112876,0.680146,-0.422478,0.020289,-0.024986,-0.753774,-0.644988,-1.308479,2.45947,-1.628487,1.398045
hsa-miR-320a,0.061846,0.713433,0.188092,-0.722778,0.481367,0.377919,0.322356,0.50319,0.593248,-0.419549,0.935917,-1.353732,-0.688416,-1.03954,1.266383,-0.512465,-1.57399,-0.209024,-0.83781,0.303248,1.132843,-0.024663,0.286315,-0.639126,0.531922,-0.016637,-0.721637,0.181197,-0.345353,0.627382
hsa-miR-320b,-0.104954,-0.192898,-0.365204,-0.440504,-0.679714,-0.692138,-0.093885,0.260484,0.117892,0.376574,-0.396534,-0.961303,-0.211175,-0.192063,0.928876,-0.620881,-0.865821,0.267511,-0.164683,-0.719456,-0.331736,-0.271509,-0.008878,-0.279698,0.701488,0.267895,-0.024835,0.988367,-0.285411,0.283881
hsa-miR-320c,-2.53948,-0.44039,-1.023007,-0.351453,0.565607,-0.252937,-0.62649,-1.621229,1.3004,-0.596351,1.051702,-0.318636,-0.441788,-1.127275,-0.413044,-0.706243,-1.081599,0.141043,-0.715876,-0.18627,-0.792373,-0.282846,-0.103144,-0.166788,0.521029,-0.392956,-1.35388,-1.333954,-0.013062,0.595472
hsa-miR-320d,-0.579679,0.1204,-0.032302,-0.432173,-0.993051,-1.206099,-0.96052,-0.226962,0.984788,0.177687,0.771919,-0.842962,-0.391747,-0.24869,-0.510053,1.133673,-0.582028,0.858583,-1.373343,-0.337291,0.15052,-1.671106,0.310661,-0.23036,-0.976535,-0.381295,-0.610327,0.262787,-0.627288,0.467485
hsa-miR-320e,-0.344838,-1.22846,-0.269107,-0.026142,-1.077047,-1.359094,0.152747,0.631905,0.708191,-0.736384,0.952831,0.228697,-0.950647,-1.762746,-1.119421,-0.532071,-1.079527,-0.512193,-0.834119,-0.420325,0.721747,-0.207354,0.113161,0.184634,-2.471187,-0.060386,0.584689,0.267588,-1.034586,0.418338
hsa-miR-323a-3p,-0.410293,-0.305192,-0.725039,-0.307651,-0.068546,0.592429,-0.75597,0.525956,0.667045,0.338541,0.914863,-1.718114,-1.293637,0.239047,-0.319934,-1.392563,-1.449924,-0.271568,-1.504169,0.046035,0.681382,1.458495,-1.951375,0.138424,0.2223,-1.088955,-0.522604,-0.487537,-1.696033,0.549015
hsa-miR-323a-5p,-1.602775,-0.202975,0.752016,-0.5612,1.848619,-0.982003,-1.684247,-0.920154,0.662096,0.462406,0.968397,1.197492,0.563124,-0.130595,-0.550325,-1.042103,-1.088988,-0.541464,-1.475177,-0.18789,-1.58088,-1.033525,0.006309,0.193312,0.382127,0.072191,0.072908,-0.671637,-0.948777,0.995946
hsa-miR-323b-3p,0.400365,-0.032081,-0.11807,-1.184687,0.839839,0.689985,-0.357823,0.673794,-0.110929,-0.715045,0.972196,-1.821516,0.177868,-0.16777,-0.70607,-1.061087,-1.876211,-0.185002,-0.997386,0.709394,1.138334,0.784277,0.230838,-1.184188,0.506093,0.511438,-0.57457,2.000087,-0.83987,-0.777206
hsa-miR-323b-5p,-0.343465,0.263092,-0.214365,0.008803,-1.088616,-0.892998,-0.770531,-0.062017,0.782394,-0.635589,0.466259,0.526239,-0.304284,-0.053064,-1.650993,-0.162483,-0.592701,0.434686,-0.80914,-0.403859,-0.207817,-0.355374,0.749848,0.131409,-0.359606,-0.859534,-1.028249,-0.569976,-1.321719,0.904838
hsa-miR-324-3p,-0.079621,0.133351,0.537869,0.356793,0.326795,-0.798219,0.673931,-0.116914,-0.356395,0.373645,0.986044,-0.752554,0.040364,0.049822,0.045007,-0.877174,-0.397603,-0.348614,-1.494604,0.032331,-0.638375,-0.892707,0.692565,-0.287572,-0.62319,0.482682,-1.176234,1.698329,0.010021,0.118777
hsa-miR-324-5p,-0.272221,0.239151,0.592652,0.073956,0.016471,0.31802,-0.373407,0.154905,0.241506,-0.037561,0.51888,0.04148,0.110754,-1.29876,-0.90919,-0.857248,-1.428983,0.207316,-1.719381,-0.080279,0.384476,0.25905,-0.001592,-0.381326,0.052695,0.170601,-0.859332,-0.076111,-0.786372,-0.001434
hsa-miR-325,-2.355637,-0.776259,-1.434043,-0.625416,1.615559,-0.491056,-1.086082,-1.9701,0.707244,0.082762,0.486372,1.220196,-2.696601,0.448289,-0.653333,0.0289,-0.526318,0.310899,-0.884127,0.387255,-0.289752,0.576822,-0.183,0.149189,0.2837,-2.293341,0.853487,0.244327,-1.740484,1.067555
hsa-miR-326,1.066801,-0.333084,0.092817,-0.217761,0.811885,0.747964,-0.602708,0.452348,0.524655,-0.404141,1.276095,-0.979586,0.279025,-1.093176,0.085704,-0.909994,-0.940482,-0.270118,-0.508471,-0.011872,-0.798992,-0.204728,0.183154,0.105912,0.431576,0.504924,-0.852958,-0.112434,-0.896304,0.497224
hsa-miR-328-3p,0.721902,0.449458,0.8086,-0.496649,-0.075211,-0.009407,0.71077,-0.310363,0.697977,-0.34837,0.718386,-1.57794,-1.917261,-1.948481,-0.26677,-0.667423,-1.091617,-0.359899,-0.201429,-0.256078,0.445266,0.29866,0.067419,-0.550228,0.145569,0.850998,-1.166261,0.033767,-1.456569,-0.23047
hsa-miR-328-5p,0.053425,-1.223223,0.557857,-0.407694,-0.6223,-0.939094,1.77013,0.829505,0.264356,-1.385758,0.65642,0.529813,-1.123712,-1.319079,-1.179156,0.048123,-0.845062,-0.795349,-2.197398,0.058843,0.549758,0.018909,1.539566,0.16366,0.339195,-0.23379,-0.806284,1.025026,-1.354679,0.194172
hsa-miR-329-3p,-1.82445,-1.749292,-1.166549,0.139511,2.015381,-1.250798,-0.702463,-2.053426,0.112651,-0.706974,1.492892,-0.957087,-1.304284,0.877949,0.369365,-0.827888,0.991439,0.022398,-0.803207,-0.000319,0.058027,-1.048041,-1.216943,1.062238,-0.190231,-2.41512,0.297093,0.911012,-2.29574,0.346262
hsa-miR-329-5p,-1.231732,-1.534698,0.561376,-0.139787,-0.370728,-0.511205,0.280343,0.617202,0.863306,-0.026172,0.259623,0.499616,-0.579291,-0.950777,-0.94705,-0.482264,-1.673175,-0.233023,-0.573087,-0.645799,0.074868,-0.402312,-0.773199,0.932165,0.391034,0.026609,0.139013,3.973026,-1.061454,1.373416
hsa-miR-330-3p,-0.218764,-0.28986,1.710347,-0.163903,0.366903,-0.176791,0.266383,0.147245,0.071301,-1.353337,0.945157,-0.899475,-0.677742,1.286173,-0.123341,-0.169924,-1.728869,-0.332559,-0.967366,-0.847498,0.055706,1.161784,1.898742,0.218068,-0.7163,-0.020784,0.333619,-0.318138,-0.419487,-0.347936
hsa-miR-330-5p,-0.448978,-0.455561,0.622364,-0.045363,0.152323,-0.226687,0.082927,0.593346,-0.362908,-0.10845,-0.358567,0.05571,-0.147981,-2.056594,-1.344657,-1.160963,-0.582028,0.154556,-1.073161,-0.248514,-1.244799,0.444124,0.433322,1.138424,0.03754,-0.349967,-0.183805,0.280823,-2.259828,0.995286
hsa-miR-331-3p,0.184515,-0.600428,0.6465,-0.015617,0.05198,-0.633768,-0.712582,0.220891,0.675598,0.548816,0.978709,-0.985388,-0.809076,-0.830115,-1.663781,-1.132647,1.327962,-0.403425,-0.646827,-0.210764,0.067779,0.22089,0.114837,-0.084495,0.378028,-0.532746,-0.14356,-0.502037,-0.265012,-0.700589
hsa-miR-331-5p,-0.853009,-1.239617,-0.698844,-0.36006,-0.042804,0.480262,-0.707554,-1.428706,0.920689,0.212103,0.282996,-0.527547,-0.632471,1.03286,-1.294802,-0.616994,0.691474,1.460131,-1.014946,-0.049217,-1.129763,0.599063,0.030357,-0.077634,3.05629,-1.437948,-0.950104,0.112061,-1.920105,-0.333935
hsa-miR-335-3p,0.261659,1.036583,-0.604409,0.648024,0.145966,-1.94859,1.328039,-0.4512,0.538293,-0.728846,-0.25313,-0.744048,-0.567318,-0.556081,0.258075,-0.252386,1.088665,0.403793,-3.057648,0.074881,-0.458409,0.397703,0.511324,-0.60095,0.631624,-0.409406,-0.432613,-0.505221,-0.994203,-0.388634
hsa-miR-335-5p,-0.512172,0.334401,0.42084,-0.017346,0.357932,-0.265826,0.636681,-1.611274,0.744532,-0.487611,0.131961,-0.294865,-0.56316,-2.475198,0.032911,-0.023854,-0.153184,-0.889818,-1.255537,0.012344,-1.010748,-1.16005,-0.06715,-0.687035,0.658036,0.798612,-0.8058,1.184303,-0.515746,-0.250502
hsa-miR-337-3p,-0.7601,-3.556647,-0.798568,-0.340178,-0.503151,0.312321,-0.279643,0.350852,0.378949,-0.65944,0.454025,0.081937,-0.976709,0.184532,-0.900333,-1.201039,-2.747087,0.375713,-2.530925,-1.115905,0.038347,0.178272,0.093918,-0.709391,1.631624,-0.650834,-0.437389,-0.257368,-0.264814,-0.943266
hsa-miR-337-5p,-0.424709,2.71014,-0.287573,0.123659,-0.689277,-0.016295,-0.367396,0.250829,1.010004,0.086195,1.221087,-0.361764,-0.579562,-1.142843,-0.157704,-0.319086,-0.828821,-1.133089,-1.459993,0.021443,-0.342981,0.085469,-0.248405,0.466661,2.58487,-0.639335,-0.134089,-0.278004,-1.08561,-0.451319
hsa-miR-338-3p,0.039319,0.670448,-0.196544,0.135832,0.236017,0.618901,0.017591,0.426746,-0.091489,0.176193,-0.017041,0.116984,0.326482,-1.386957,0.456222,-0.18434,-0.513133,-0.60889,-1.483145,-0.267244,-0.596726,0.64401,0.468256,-0.134684,0.177161,-0.661957,-0.001156,0.250277,-1.083132,0.766192
hsa-miR-338-5p,0.1659,2.412856,1.027537,0.17717,0.005003,0.329395,0.132558,-0.077385,0.205469,-0.758851,1.492892,-0.655109,-0.095697,0.080618,-1.167287,-0.642549,0.528396,-0.258286,-2.015828,-0.619229,-0.271049,-0.797174,0.507569,0.065343,0.187237,0.418707,-1.239943,1.038153,-0.72078,-0.304563
hsa-miR-339-3p,-0.063835,0.810433,-0.269541,0.416687,0.457598,-0.489756,-0.151248,-0.402786,0.492808,-0.861987,2.382694,-0.481157,-0.578045,-0.035052,-1.042076,-0.408689,-0.727744,0.042557,-0.7316,-0.010328,-0.327095,-0.034419,0.289868,-0.702966,1.079769,0.030828,-0.514682,-0.006993,-1.697838,0.434237
hsa-miR-339-5p,0.569635,0.407057,0.047677,-0.4382,1.505445,1.307464,0.757033,0.501701,-0.003625,-0.233043,-0.120241,-0.879503,-0.941797,-0.325737,0.941621,0.499087,-1.304494,-0.600039,-0.725827,0.508819,0.332927,-0.261758,0.504886,-1.139685,0.883717,0.467776,-1.302224,0.63635,0.032026,0.790254
hsa-miR-33a-3p,-0.967367,-0.486257,0.010438,-0.141894,0.147012,-0.62235,0.466589,1.081537,0.9395,-0.478118,0.568673,1.085695,-1.011237,-0.688602,-0.609441,-0.502612,0.261003,-0.713093,-0.616428,-0.893591,-0.012723,0.402105,-0.297689,0.145167,-0.436192,-0.70488,-1.25494,-0.28292,-0.651097,0.698482
hsa-miR-33a-5p,0.495747,-0.277986,0.313624,-0.350632,-0.217689,0.12671,-1.069209,0.15708,1.704552,0.518149,1.762981,-0.534957,2.172154,0.338965,-1.519495,-0.949055,0.390751,-0.136639,0.045234,-1.067587,-1.324723,-0.060927,-0.607847,-0.262102,1.605628,0.49298,-0.028677,-1.843044,-0.903941,0.204451
hsa-miR-33b-3p,-0.623204,1.71014,0.316343,0.345552,-1.043782,-0.287989,-0.193913,0.479319,0.578645,-0.146886,0.803138,0.607647,-3.474209,0.558665,-3.21414,-1.069891,-0.248901,-0.358365,-1.455811,-0.764208,1.18977,-0.041693,0.176468,0.38888,-4.108617,0.158915,-1.511578,-0.298503,-1.503827,0.717505
hsa-miR-33b-5p,-0.673636,2.295102,0.245384,-0.718608,-1.225314,-1.131579,-0.494174,1.067665,1.392881,-0.194639,0.659208,-1.740276,-1.696601,1.725315,-1.686062,-0.295913,1.526497,0.422329,-1.193153,-0.14165,0.027137,0.816554,0.690002,0.513934,-1.737361,-0.45751,-1.222647,0.496695,-0.121045,-0.371234
hsa-miR-340-3p,-0.850779,2.138234,-0.286833,0.652249,-0.62065,-1.234506,-0.42939,-0.316769,0.492663,0.186772,-0.346114,0.15079,0.110754,-0.550386,0.4689,-0.597034,1.655962,-0.679209,-0.620784,-0.22068,-1.494761,0.108673,-0.457439,0.699244,2.560541,0.204776,-0.43794,0.220282,-1.287008,0.331895
hsa-miR-340-5p,0.716282,0.003907,0.568799,1.25581,0.677657,0.238283,1.545624,0.066497,-0.650743,-1.972247,0.268216,-1.770122,-0.691168,-1.342748,0.928703,-1.649276,1.836686,0.060872,-1.012484,-0.754068,2.280882,0.747477,0.518899,-0.304039,0.585491,0.004726,-1.874905,0.337275,0.678499,0.582335
hsa-miR-342-3p,-0.622596,-0.0751,0.234881,-0.376461,-0.176845,0.62411,0.041491,0.642517,0.495737,-0.711986,0.618817,-0.369712,-0.7621,0.42065,-0.40694,-0.282941,-0.532028,-0.30798,-0.241428,0.076789,0.687116,-0.079187,0.630797,-0.005646,-0.383094,-0.141376,-0.227866,0.399797,0.022933,0.701316
hsa-miR-342-5p,-0.256124,0.342631,0.283814,1.224852,0.092605,-0.389869,0.856418,-1.115127,1.106577,-0.945252,-0.053712,1.149541,0.317204,-1.182789,-0.715914,-1.163118,-1.055959,0.608548,-1.992241,-0.806508,-0.611883,-0.268776,-0.110323,0.183084,0.886365,-0.432127,-0.35808,-0.770785,1.169732,1.432447
hsa-miR-345-3p,-0.429405,-2.971684,-0.315648,-0.072117,-1.160161,-0.348677,-1.505311,0.926802,-0.101822,0.376824,0.839216,-1.142374,-1.211175,-0.793211,-0.06512,-1.100383,-1.521907,0.078033,-0.668665,0.106596,0.289146,1.09591,-0.033938,-0.193019,-0.7903,-0.360672,-1.517131,-0.021476,-0.878036,0.573266
hsa-miR-345-5p,-0.700174,-0.208723,-0.252286,-0.211508,0.604668,-0.147043,-0.605632,-0.470227,0.774194,-0.595538,1.189444,-1.156967,-0.759963,0.178244,-0.309076,-0.51542,-0.810652,0.397118,-0.500271,-0.045494,-0.67931,-0.193696,0.477821,-0.761174,-0.486818,-1.25267,-1.162482,0.839627,-1.020315,-0.22568
hsa-miR-346,-0.778818,-2.239097,0.71549,1.344173,1.078846,-1.011642,-3.489542,-2.338345,0.744007,1.231626,0.995783,-0.567439,-0.304284,0.987211,-1.592792,-0.723277,-2.444524,-0.737169,-2.687159,-0.034266,-2.650815,0.680593,0.543911,1.695971,-6.091339,-1.568263,-0.647733,-0.413425,-1.262815,-0.769662
hsa-miR-34a-3p,-1.186402,-1.623761,0.544538,-0.253851,-0.56842,-1.229095,-0.641587,0.29701,-0.119932,1.553554,1.633213,-0.996616,0.226231,0.19096,-4.115948,-0.549587,-0.605487,0.337651,-0.664355,-1.026404,-0.247609,-0.045388,-0.414033,0.071575,0.652934,-1.825104,-0.422919,0.020973,-1.755904,-1.642422
