Probes	G104	G108	G109	G110	G113	G117	G123	G126	G128	G132	G133	G134	G135	G136	G139	G142	G144	G302	G303	G304	G306	G310	G316	G319	G328	G332	G337	G356	G358	G359	G360	G362	G363	G367	G373	G374	G375	G382	G383	G385	G386	G387	G390	G397
MGMT	0.012933759	0.176961522	0.748839408	-4.001500126	-0.270916714	-0.447069034	-8.095174864	2.577581254	-4.027443999	-2.789756922	0.412109878	-7.718369318	0.281177942	-7.399121238	-3.274764956	-0.242705402	-3.758581099	0.001165144	0.078406968	-8.908188025	1.361966534	-0.595234092	0.176256649	0.168826022	0.171469025	-1.224074823	3.477647911	0.211018271	0.266706281	-8.85691657	-0.720832205	-0.885570819	-0.599783836	-0.128382186	-0.377787574	0.353805563	-3.182821385	-0.655511985	0.988425013	0.308992963	-0.212467841	3.810298111	0.616292179	-0.45163813
MILR1	-0.044801033	-0.045122185	0.013748004	-3.170770227	-0.017118871	-0.015296538	-0.021125734	0.087572913	-0.04205409	-0.070640828	-0.070608802	0.112492057	3.137982959	-0.074675035	0.111000307	-0.042050957	3.374945938	-0.117506823	0.088660262	-0.000919843	0.065823207	0.047216312	3.598089675	0.100792806	3.413011431	3.611850848	0.229817702	-0.101717473	-0.01767339	0.043639413	-3.425864538	-0.006434407	0.04353656	-0.06104653	0.118172636	3.348554874	-0.003902671	0.054728198	0.313502987	-0.012750088	-0.174636201	-3.535213937	3.333112739	3.283312049
MMP-1	-0.086371626	0.017459209	-0.162087611	0.038079206	6.537119717	6.471710887	0.138124973	-0.048075651	-0.156677466	0.032512814	-0.04527408	-0.026430039	0.027320606	-0.20571368	-3.333880698	-0.15976084	-0.039382539	-0.04453116	-0.080106739	6.528320831	0.054068102	-0.110770215	-0.013038	0.030476314	-0.02928836	0.171611378	6.765562371	-0.179306238	-0.160811666	6.557395814	-0.083265155	6.654795667	0.05002546	-0.029960372	-0.154309561	0.056883898	-0.029620974	-0.105649265	-6.640159204	-6.611160463	0.090019648	0.09557766	-0.025950675	-9.925985829
MMP-10	-0.089927585	-0.108048847	-0.168320677	0.188201403	-0.020196377	-0.174249184	-0.04234428	0.132942415	-0.067500449	-0.006064504	-0.048446766	-0.083876147	0.14857122	-0.050761391	-3.179245898	0.012037241	0.158403399	-0.081878403	3.296483459	-3.145885395	3.260773028	-0.195815559	-0.046013402	0.022400162	0.044634492	0.03357509	0.0263741	0.037310707	-0.011659657	0.147298711	-0.054366419	0.065985344	0.039600648	-0.097647758	-3.479097487	0.053680419	0.003137994	3.252463186	-0.082884909	0.023692628	-6.607201042	0.111315966	0.040162829	0.192649833
NADK	-0.131033937	0.119030385	0.452267067	0.137598865	-0.313072916	0.027543395	0.060901308	-0.178787819	-0.205772764	0.778373017	7.11123772	-0.251981193	-0.336382486	0.007173643	0.205668992	-0.200732518	-0.389178383	-3.06073148	0.271976386	-0.043548027	0.316759996	-0.000531468	-3.280617517	-0.074312286	-0.286461046	2.862843409	0.049225236	-0.276624865	0.198425387	-0.217169625	-3.570240632	-0.607679149	6.772235041	6.435125185	-3.814075452	0.373580243	0.069685267	-0.299031702	0.76757325	0.341642653	-0.232040374	-0.108661316	0.169107626	-0.16709199
NCR1	0.201599868	-0.063903792	0.025827923	0.334359881	0.053740689	0.108052683	0.055601458	0.042573523	-0.027272965	0.07453842	0.086731343	0.091233145	-0.062340303	-0.025950459	0.200689023	-3.580696992	-3.308105707	-0.078498244	0.179471426	0.165614257	0.010096346	-0.173178576	0.05327189	0.174072119	-0.047390628	0.138934798	-3.078181807	-0.489978984	3.390528847	-3.316905002	-0.068692022	0.147583464	0.036349691	0.045175999	0.041456791	3.453413875	3.243941209	0.029289512	0.384525713	0.145627542	-0.315579125	-4.445386525	0.217096537	0.10790097
NECTIN2	0.018110712	0.003344478	3.282232994	0.116721463	-0.02647531	0.057415774	0.003504479	-3.277700426	0.016162067	0.080404328	0.039573956	0.15640997	-0.101163681	-0.061541251	0.104044268	-3.336588175	-0.138975003	-0.081821333	-0.008915544	-0.079904447	0.004220114	0.027279794	0.108590331	0.15538956	-0.01301715	0.062094872	-3.192470528	-3.414899864	0.0251757	-0.044163958	0.027720456	0.015663279	0.033052652	-0.064431811	-0.041257892	-0.073723906	-0.032273416	0.015387466	0.083309124	0.004161647	0.057837152	-0.084804133	0.05801037	-6.687960963
NFATC3	8.115621403	0.695262942	0.057748476	-1.136483397	0.07296717	-1.731717619	-0.571432667	0.331594554	1.888538897	0.417178108	0.488135743	-0.640191677	0.054509722	-7.099826362	0.535214296	-1.118400062	-1.43114411	-7.22734002	0.454517244	-1.188408056	-1.154357538	-0.80047811	-1.183877963	-0.182278232	0.171029054	-3.166997299	0.097956208	-0.253768276	0.049519759	-3.63317301	-0.815348786	-0.076797397	-0.700647069	-0.466547893	-2.296563331	1.008728893	-6.028034539	1.198216534	1.502619659	-0.63060699	-2.185057286	-2.058627423	0.175954874	-0.653435717
NOMO1	-0.057306766	-0.128681993	0.005363599	0.190714771	-0.092445598	-0.039438985	0.034486285	3.183061125	0.004780766	-0.001985781	0.002394397	-3.055319781	-0.161457448	-0.031017678	0.077452191	0.071641285	-0.108225335	-0.154203856	3.246060051	-0.120651137	-0.0224311	0.03873692	6.586151944	0.027250364	0.029104117	0.002027551	0.056735744	-0.142832635	-0.017736289	-0.061038195	-0.048158167	-0.02071491	0.065188309	-0.063411628	-0.057580353	-0.142753194	-0.035359674	-3.3241674	-3.412101653	-0.059133317	0.079534002	-3.500300132	0.118414796	-0.096595748
NPDC1	-0.047642303	-0.146376592	3.380360595	0.194929634	-0.00817346	0.052839627	3.262828174	6.631280599	0.04988301	0.076452852	-0.02436194	0.33158037	3.105715016	-0.087603645	0.020186852	-0.033196579	-0.024483115	-0.099651219	-0.063161672	-3.457755007	-0.016993512	0.02743953	0.007123436	0.079911237	-0.002049996	0.039590993	-0.004274598	-0.095184784	0.015486066	0.038062702	0.043204609	0.029708489	-3.17310227	-0.106006307	-0.051979624	-0.175563707	3.290909175	0.052443785	0.109287544	0.095143314	-3.22460609	-0.159811801	1.378063117	-0.081715044
NPTXR	-0.101001616	-0.257159242	-0.021182657	0.128963594	0.227162635	-0.01091694	-0.004120382	-0.100437606	0.004462581	-0.052749759	-0.016641092	0.437244933	-0.204575838	-3.372090976	3.410612746	0.006679586	-0.050692673	-0.115947323	-0.086457556	-0.121999331	-3.455517643	0.076757845	-0.081304849	0.02836256	3.402753551	0.069095935	0.039092892	-0.062225689	0.004289959	0.108548065	-0.019218921	-0.094910856	0.207938439	-0.095213835	-0.099058928	-3.589151661	0.039015477	-0.025287557	-0.157450429	0.001570085	3.40979742	-0.138440154	0.022984198	-0.037724144
NTF4	-0.160075922	-0.080002176	-1.607421976	0.09366617	-0.071571188	-6.859407622	0.049885135	0.011340204	1.816016723	0.338806083	-3.491830971	-0.248868648	-0.296144187	0.494250499	-0.014836389	-7.485456655	3.555452945	-3.906703245	7.144267304	0.215326765	-0.480795006	-0.396272689	-0.211017107	0.265916035	-0.07042497	0.004944554	-1.072819079	-0.277626028	-0.140517404	-0.035344012	0.151378128	6.938613382	-0.750610967	-7.087294479	-0.40672625	-0.876935085	-7.005677212	0.179340193	-0.856625652	-0.771407297	-1.120671131	0.408466158	-0.580520624	-0.775947333
NT-proBNP	-0.232283806	-0.199403629	-0.186908337	0.056632432	-0.021454029	-6.411975396	-0.184711117	-0.056518584	0.550343946	-9.345283072	-8.323511369	0.147110192	-0.087479671	-0.222044963	0.142419736	-0.481819106	0.408412673	-8.026961787	-0.51539835	-0.124735067	2.94903706	1.526741801	-3.268252998	0.184124397	0.046924841	-0.265611563	3.25896499	-1.063375702	-0.199229787	-0.094198307	0.430660767	0.175622864	0.310355578	-0.016859813	0.09003064	-0.762586924	-3.485280245	0.354482859	-0.589537654	0.30616076	0.255160787	9.190274201	-0.657496535	-0.214639718
OPG	0.042073748	-0.111985712	-0.054718045	-0.007148965	0.080328533	0.029508662	-0.029152465	0.016973993	-0.102757063	3.159264075	0.1055812	-0.05522066	0.042479702	-0.017268802	0.039142302	-0.019804036	-9.896452919	3.314424915	-0.039545864	-0.042459938	0.02802756	0.052012298	0.085317901	0.042390727	0.053628084	0.04700179	-6.551008651	-0.062466691	0.023738906	0.015632987	3.277866053	-0.032674527	-3.228022828	-3.231804973	-3.412692991	0.077297199	-0.11362787	-0.10575978	-0.053288359	0.036739433	-3.264120219	9.916173293	-0.098878729	0.070666796
OSM	3.372199385	0.70633759	0.597009544	0.577198207	0.509651434	3.300410482	0.088947572	0.328195856	-0.701752942	-2.561937287	-3.508953985	-0.354497238	0.163547093	-0.753888364	-3.527274687	0.216818367	-0.544361236	-2.94306483	0.420029644	-0.440771944	2.97501402	-0.369344789	0.497059016	4.248339931	-0.205443688	0.443279961	0.389532757	0.368043883	0.355353546	-0.032582374	0.33604319	0.674326887	3.311354262	-0.076172989	-0.285283771	0.083941219	0.469356905	-0.54439744	0.255477189	3.305792831	0.893671042	0.171407883	0.104023871	0.312068909
PAG1	-0.347776196	-0.151236717	0.803611569	-0.661318637	-0.518387627	-0.032370748	-0.250990997	-0.354733207	-0.604794008	0.707623469	0.507714994	-2.975064587	-0.379204156	0.054865189	0.67913151	-2.641634419	-0.488437388	-0.170632584	0.305300018	-0.859483693	7.512479342	0.063828011	0.378529072	0.199738182	-0.330518337	-1.067539253	0.065068724	3.306274293	0.246741514	-0.435321555	-0.338377054	-0.676530506	0.452994807	-3.673445762	-0.250584288	0.490579025	3.351121348	-0.098404398	0.827296587	0.306938656	0.04988196	-0.372742784	0.199236482	-0.280831117
PD-L1	7.052375851	0.095028892	0.144945705	0.338147452	0.368371345	0.071495923	-2.875306711	0.511648323	3.460868129	0.211206737	0.049685395	0.039969525	0.197589412	0.025944165	0.283847583	-3.09849733	0.246447828	0.141102925	0.409373564	0.228765779	0.115862248	0.101679794	0.066086377	0.056866225	0.306656704	0.120944133	-3.05805948	0.387867741	0.411708333	0.091836701	-0.000830101	0.274059448	0.18209603	0.160490736	3.289520283	0.196960942	-3.181808597	3.310473122	0.127327335	0.08234505	0.126295933	0.298749698	0.213626848	0.214423093
PIK3AP1	-0.023454765	0.105778998	0.492058104	-0.487268685	-0.641202915	-0.191638164	0.136779291	-0.459286569	-0.623069847	0.701645374	0.518435829	-0.176562784	-0.160269733	0.08177067	-3.341194651	-3.460280855	-0.233407755	3.297901006	-3.231862872	-3.703418403	0.467388678	-0.258243456	-0.112757869	-0.099152239	-0.171259292	-0.624170056	-0.056795158	-6.771677293	0.195369871	-1.00491016	-0.419556806	-0.718679272	-0.193390686	-0.112273899	-0.536603489	6.957238126	0.170527217	-7.247886587	1.090472423	3.771038552	-0.391453948	-0.087250435	0.575898227	-3.293114262
PILRB	0.033693309	-0.03812595	0.228561046	0.270819025	-0.003021436	0.067584589	-3.286992288	-0.018486957	-0.017371871	0.008614468	-3.161714172	0.214165488	-0.159630518	-3.311586342	0.070265006	0.020374165	-3.387856873	-0.024438741	-0.035553531	-0.02962085	0.06441297	0.042064272	0.050060276	0.093676579	-0.005030695	0.053672271	0.115484847	-0.090302367	3.337056458	0.01874017	-0.006833776	0.042627117	0.042354345	3.253160063	-0.035056364	-0.05673486	3.274457811	0.017807849	0.152322821	0.011070342	0.048460898	-0.100733338	-0.574330748	-0.059585339
PLXNA4	-0.129724788	-0.006017244	-0.048430969	-0.371700576	-0.257391326	-0.120920877	-0.087540229	-0.529122883	0.047129412	0.082091217	0.061312167	-0.038054897	0.069840485	-0.021445466	0.444396016	-0.455247414	-0.562348447	-0.508432132	0.070149748	5.836686372	0.151026183	-3.377366165	3.853248092	-0.099229559	3.455103717	-0.443616354	-0.003435258	0.170975725	3.365905384	-3.826841742	-0.1895955	-0.471784547	-0.164798903	-0.396382308	0.036905261	-2.971995065	3.341465169	-0.237419397	0.541557289	-0.04766478	-0.293665777	0.278895311	0.370483712	-0.363931122
PPP1R2	-0.265978012	-0.041866148	0.34522427	-0.32393289	-0.461901308	-0.152866325	-0.21117182	-0.462391778	-0.234830598	0.435377019	0.285390003	-0.008901567	-0.190293432	0.027183192	0.123997341	-0.257252844	-0.476709088	3.159837648	3.519021929	-0.861482539	0.268457014	-3.514478519	0.011962541	0.213599937	-3.274246594	-0.706005334	0.00808659	3.185896979	-3.233297577	-3.954944017	-0.179299414	-0.707448947	-0.107425606	-0.268734046	-3.693091631	0.110386981	0.031793417	-3.620845691	4.163434161	0.144945919	0.091283453	-3.474729297	-0.555841751	-0.204923174
PPP1R9B	-0.182174892	0.124857232	0.026466521	-0.609867689	-0.203756216	-0.207812473	-3.732092254	-0.707226313	-0.334859711	0.186513349	6.651719438	3.068810844	0.136462889	-0.095340451	0.058109492	-0.352067299	-0.389159821	-0.065537061	0.273899827	-1.268516614	0.485402739	-0.293516262	0.167330763	0.48572197	0.169508124	-0.682909972	0.23370985	3.471255179	0.084009605	-4.514047534	-0.325501776	2.66479258	-0.403079895	-0.165277554	-3.352429455	0.100368891	0.143343693	-0.415579955	-2.357583666	0.124466163	-0.036478341	-0.050274276	3.849769905	-0.113589494
PRDX5	-0.066976988	0.222740911	0.241450898	-0.807284712	-0.281163403	-0.153729639	-0.26426553	-0.283090498	-0.603298648	3.892769793	-2.958809528	-0.241096649	-3.293478938	-0.075620119	0.127030581	-0.198875285	-0.441499039	3.355074098	0.231182855	-0.30543606	0.605394271	-0.35365754	0.142207333	0.047175598	3.37282513	-0.592679069	0.085743049	0.055623556	0.151130378	-4.179205921	2.895054496	-0.708147791	-0.06374268	-0.205114593	2.9732128	-2.937363373	0.133505374	-0.300337279	0.599892423	0.273656879	-0.215618297	0.058206576	3.68057807	3.735991951
PSIP1	-0.112784251	0.344394888	1.707598118	-1.070796166	-0.454366163	-0.450217499	-6.664288725	-0.838454674	-7.846190802	1.14035833	0.504056548	-0.563485256	-0.392241799	-6.850161326	0.098688217	-0.177119335	-0.741811482	0.247734055	4.416788048	-0.150132294	0.783862259	-0.436514134	0.073782586	7.310692891	-7.764609384	-0.476183996	0.190377065	0.055473937	6.753466985	-4.022598121	-0.798156321	-1.241584073	-0.093019369	-4.091378341	-1.016853073	0.994062722	0.19517506	-0.542951036	0.944036208	0.003109099	-8.109718626	-7.807315594	1.159194524	7.234426731
PTH1R	-0.123657579	0.008342401	-0.161602552	-0.098665619	0.106129892	0.126170842	0.012702129	-0.17503376	-0.017187771	-0.096834746	-0.366976257	-0.016829392	0.234633999	-0.144911632	-0.012617461	-3.315987099	0.066298192	-0.321177752	-0.163066288	-0.144980019	-0.124192167	-0.272913822	-0.110933989	0.088705609	0.020924072	-0.18576128	-0.137606485	-0.335925542	0.183983272	0.070219114	-0.052168973	0.17334067	0.024664692	0.1396478	0.039577623	-3.120068247	-3.437816144	-0.120427506	-1.204174238	-0.04199584	-0.178049132	0.274748209	-0.103281407	-0.072499263
QDPR	0.098135667	0.112657085	3.555815181	-0.33486287	-0.190843535	-0.171652962	-0.135053386	-0.015509629	-0.379627394	0.224854955	0.393055925	0.148116467	-3.355003561	-0.007470387	3.405097592	0.009024786	-0.172306029	-0.049491448	-0.136344119	-0.450024834	0.360739192	-0.38985511	-0.097599239	0.115034	-0.0277291	-0.422724446	-0.032890906	-0.052184943	-0.01278353	-0.485740052	-0.212189896	-0.417866375	-0.243950838	-0.094125406	-0.282120482	0.129285925	0.120778329	2.910439013	-3.141059061	0.064271073	-0.124332894	-0.307048573	0.032046955	-0.032010079
RANKL	-0.271673296	0.382026092	-0.151923631	0.226621961	0.470417368	-0.097541947	-3.017708714	0.864588432	0.201962725	-6.490784037	0.028492272	0.384866643	3.337232838	-0.050079726	0.247116676	0.177311048	0.359341294	0.631753933	-2.887911843	0.407583417	-3.045577321	0.604948978	-0.041562292	0.649772923	0.31901988	0.236430681	-3.318971683	0.218709878	0.062085994	0.348142634	6.83603433	-3.143346235	0.197333707	0.035888907	3.499574122	0.077363727	0.159893247	-3.439957458	-3.121166336	0.141270539	0.542205872	0.264177461	0.16462273	0.119501159
REG4	-0.159261038	-0.190880805	3.343986437	0.14385983	-6.689651656	-0.003703934	-0.050321976	-0.102321826	0.096720956	-0.008251344	0.032826288	3.52998051	-0.113608653	-0.072345326	-0.013542787	0.040017931	-0.111988572	-0.195588362	-3.360792033	-0.06427748	0.034239344	-0.02825328	-0.002786785	0.072261907	4.52e-05	0.004004931	0.009683952	-0.194184131	-0.000325928	0.012435302	-0.017167671	-0.058191196	0.039340097	3.207381701	-0.068282223	-0.171979928	0.011185025	0.006276713	3.383928933	3.323671693	-0.039363191	-0.085602615	-0.605414641	-0.050698841
RNASE3	-0.235832317	0.475011685	1.18849509	0.649874231	-0.982046403	0.276523597	-0.245851742	-8.68189458	-8.385416421	1.876247111	1.694775381	0.186530498	-12.83940042	-0.827043536	-0.104759337	-0.100597307	-1.13468752	0.500155165	0.790679692	-3.370076418	1.112806674	-0.515324055	-0.347008156	0.047304502	-0.761885016	-0.262146785	0.03714694	-0.105846598	0.2844036	-0.321942244	-3.995037718	-1.418369016	-0.250855669	-0.737720616	-1.135214367	0.189766061	3.160935182	-0.116959029	9.482794271	0.540909208	1.999689439	-0.110713053	0.479852076	-3.272401522
ROR1	-0.228844648	-3.505093473	-0.00130342	0.274053129	-0.17432304	3.39717328	-3.434428721	-0.165182934	0.011739364	0.053138431	3.298314276	0.381701967	-0.321470012	-0.177866441	0.156822453	0.0037949	-0.136980103	3.047174335	3.118228527	-0.259431524	0.03494193	-3.170551431	3.322633831	0.126032248	3.284665747	-0.056834107	0.107356061	-0.287097277	-0.051971723	-0.024397483	0.073804587	-0.031434825	3.461275812	-0.195721698	0.127816899	3.095414034	-0.120049531	-0.080294684	-0.146748772	-0.006624695	0.080269981	-0.12810435	0.12647792	-0.176385888
RTN4R	-0.432073306	-0.274512518	-0.116716561	-0.007977215	-0.17818737	-0.048955406	-0.150136671	2.806353751	-0.169938099	-3.37119653	-3.501723766	-6.102672084	-0.33507668	-0.118448291	0.003191523	3.201741102	-0.183511705	6.335855504	-0.168333254	-0.184915477	-0.102890745	3.590653897	-0.168250132	0.080283238	3.360381163	-0.198927927	-3.383265443	-0.199011068	0.047024677	0.030478427	-3.369587944	-0.003527866	-0.051560829	3.130278015	-0.006033327	3.172746581	-0.015381758	-0.022942837	-0.30068286	0.02408316	3.261477725	-0.751044072	0.127185744	-0.112398092
S100P	-0.196292911	0.776794867	-1.89639443	-0.30277135	-7.259785279	-0.09688128	-3.225058573	-7.06189249	-7.803759	8.98295107	7.930538108	-0.359231078	-0.473974492	-0.441494744	0.477755312	-0.119819189	-7.75422659	0.746471384	7.496960889	0.447693172	8.269138933	6.750766174	-0.035446189	-0.16597394	-8.222910473	-7.60714614	0.663141602	-0.382246905	7.482096584	-0.518598141	-8.517890844	-8.513027819	7.612958846	-7.608589613	-7.935002745	1.362513098	0.024543357	-0.502663447	8.318810081	8.57484799	-7.895326244	-0.087707377	2.318539838	-0.368584884
SCF	-0.023880042	-0.019342881	-0.064533195	-0.005134138	0.022977472	0.002850869	3.315091959	0.105003097	-0.020063114	-0.001044377	0.008641627	0.01927288	0.068099037	3.291047051	-6.568678795	-0.007795342	0.043901942	-0.0208788	0.017267359	0.056880842	-0.039120875	-0.050340272	3.289197114	0.008436234	0.031833546	0.029584864	0.027144883	-0.01146939	0.023148602	-3.321761112	0.028553407	0.033672022	-0.005718102	0.010043666	-9.958565726	-0.009809523	0.010417978	-0.042379807	0.012400167	0.011515609	0.046408313	-9.916750185	9.946379506	0.042298551
SDC4	-0.30662798	-0.157124956	-0.1492372	-0.169282082	-3.472481	0.051947432	0.149586099	-0.78929552	-0.386055071	3.583082807	0.055239587	3.458913948	-0.056117921	-0.649870732	0.205901618	-3.436422434	-0.730097841	-0.1764444	-0.077705278	-0.616734419	0.341737158	-0.216043109	0.12591914	0.460948758	-0.15316997	-0.635680321	3.25070349	-0.099448334	-0.08450638	-1.044419	-3.525989666	-0.413500638	-0.530462314	-0.709440321	-3.641823777	-0.015969259	-0.028160923	-0.498445633	0.253510837	-0.132698966	-0.241460282	-0.20368774	1.42264646	-0.028523454
SEMA3F	0.268414682	-0.094910839	0.111316435	0.420883299	0.083240173	0.266965127	-3.178822006	0.177051427	0.11751807	3.355493594	-3.207150701	0.327437527	-0.199291995	-0.015576684	0.254205886	-3.280294547	0.049258947	-0.038424998	-0.049757456	-0.074579109	0.011765355	3.503737345	0.345771297	0.288681006	-0.112259047	0.337281075	0.261235085	-3.383221982	0.043966624	0.046289505	0.017753341	0.317803994	0.159809794	0.089201124	0.050390639	3.257909201	-0.121222848	-6.571463606	-0.059487645	0.00647813	-3.24496052	-0.313653922	1.400377057	-0.08991241
SERPINB6	-0.164781722	-3.233881427	0.151056308	-0.47970714	3.168000171	-3.358138699	-0.247401451	-3.378147363	-0.447928247	0.301767358	3.616636301	0.075824957	-0.111122676	-0.107637944	0.252126821	-0.172824643	-0.330213218	-0.036569655	3.31578078	-0.478427998	0.398042646	-0.139930651	0.149834004	0.128992539	0.007542311	-0.379989488	0.096229206	0.107034701	0.021496467	2.998866866	3.161514309	-0.528889013	-0.040356114	-0.237837242	-0.202536321	0.145004497	3.351015049	-0.277065966	0.247020237	0.065586002	0.02142461	-0.238310783	0.026368225	0.040420515
SERPINB8	0.024375361	0.141981635	-1.974080968	-0.810130468	-0.386268276	0.132731661	-0.063751952	-0.12755633	-0.683848977	-5.84730164	0.698634269	-0.073865662	-0.303567513	-0.124139466	0.138979705	0.013729681	-3.809229053	0.271138324	0.119114208	-0.169969915	0.537280736	0.086883125	0.07496111	0.097063381	-0.385235941	-0.998650069	0.11506511	-0.165948828	0.136473086	-0.451486254	-0.708623938	-0.534883873	0.074746834	-0.202024451	-0.309847168	0.604040867	-0.057453938	-0.164059047	0.289644651	0.213067523	-0.207939753	-0.802622324	0.185734563	3.273502416
SH2B3	-0.252063734	3.299910063	-0.281536122	-3.843473039	-0.319733497	-0.217473993	-3.860356046	-9.048756409	8.339511795	0.349785702	0.021210722	-3.583165198	0.062394709	-0.254565403	-0.206839738	-0.405100116	-0.403738993	-0.391924091	3.567827207	-1.602925237	0.096764928	-0.058039321	0.130183775	0.417107508	3.452336367	-0.646271773	-3.562657111	0.220777147	0.261406052	-1.658736383	-0.058563281	-0.640008566	-0.89159556	-0.683157035	0.012748777	-0.04865858	0.015453718	-3.984281092	0.404912714	-0.586876065	0.017260122	-0.085928635	0.505921374	-8.625467045
SH2D1A	-4.205847174	-0.015696928	1.19778324	-8.348774145	-7.148349825	-7.195270154	-0.08482635	-4.458745076	-0.155525911	0.074067497	-7.247705887	-0.058288175	-0.29951827	0.064669634	0.246096258	0.206659513	-7.530028581	-0.199366728	6.88219782	-7.797007288	7.282872113	-0.076556517	7.250000658	0.339219682	-0.269666583	-7.702455967	-7.211771582	-7.129793935	0.126945778	-7.704339999	-7.073775744	2.329635153	-7.183933632	-7.400973354	-0.521610414	-5.902216326	0.121663092	-0.587089474	-5.438601218	0.059028866	-0.578860675	-7.880535655	1.210230836	0.000642584
SIGLEC7	-0.049463252	-0.205027993	3.516377818	0.189212495	0.011432705	0.062735649	0.010475557	-0.095654828	3.275300305	-0.014367966	0.069444467	0.346507485	6.449601635	-0.068193147	0.112279587	0.090951984	-0.085406732	-0.06015089	-0.111570092	-0.180516434	0.077359027	0.080193757	0.003201766	0.057820598	-0.050222903	-0.025474971	0.072956991	-0.14350406	-0.000621297	-0.02228976	-0.09849211	0.065361835	0.083636922	-0.058647082	3.283915438	-0.048731622	3.306151072	3.386962616	-0.036333996	0.002664297	0.103477654	-0.195957387	-0.582681326	-3.396199043
SIRT2	-3.348747151	0.57634801	2.39229454	-0.337402958	-0.087470581	-0.541014533	0.023311609	0.220363683	-0.912030051	-2.549593258	-0.077096385	0.173081629	3.389462184	-0.470529266	6.769437692	-0.414086106	-0.407751537	0.198140909	-0.502265769	-0.116517502	3.044010878	-0.755273285	-0.18918245	0.004410266	-3.291717283	1.009545739	-0.053138012	-0.949628888	-0.676490673	2.843871263	0.124827879	-3.236709881	0.849840674	-0.319283859	-0.152119626	-0.004036273	3.403929463	5.886724587	0.487942138	0.386793304	3.958582411	0.74966686	0.271911963	-3.146005579
SIT1	-0.175306226	0.072088421	-0.007456679	-8.186075433	-0.341681514	-0.118325601	-0.065726325	0.048778697	-0.180602441	3.274070851	3.283733651	0.362576411	-0.031198313	-0.352813379	0.697681686	0.045751745	-0.358749637	-0.077721852	-3.360097381	-0.644396939	0.383823153	7.007762955	0.755995612	0.472150757	-0.395190272	-1.196066106	-0.317400615	-0.285278924	0.275016946	-0.347088939	7.170348089	-0.547184742	-0.302091777	-0.294670963	-0.162302499	0.626578247	-0.24276133	-6.955841606	1.138689457	-0.171605311	0.375876515	-0.893193282	3.323967305	-0.157964047
SNAP23	-0.429643389	0.074338681	-0.072966899	-7.6408511	-0.333282304	-0.119865137	-0.903553923	2.405877364	-0.79973054	0.713785009	3.894553573	0.378304417	-0.323529482	0.160374739	0.472295834	-0.778845035	-8.113002677	-0.106540555	0.080395939	-10.07737296	8.128668383	-0.125254381	0.995472874	0.288848847	0.159263017	-1.478532793	-3.188188916	-3.317344706	0.284958041	-8.670770301	-0.622347878	2.02618126	2.816767015	-0.671400594	-3.522359197	0.408205203	0.215037801	-0.733048791	-1.772264172	0.137101851	0.311978684	0.039144122	0.31245843	0.139930985
SOST	-0.010490766	-3.65048165	-0.019538523	0.199466523	-0.054145927	0.014912704	6.661755144	-0.122351304	3.27744301	-0.024537198	-0.028546608	0.409153917	-0.177308997	-0.078935811	0.162620056	0.064937553	0.038543563	-0.184488047	-0.138177802	-0.196125684	-0.051468125	0.086065545	-6.704101601	0.00681793	-0.023657639	0.15261957	0.220033163	-0.125196856	-0.112433213	3.456665548	-0.00889069	-0.047005774	0.123504322	-0.029241104	0.033727745	-3.238765412	0.033152094	0.008476228	0.006647355	-0.044506417	0.164819579	0.332645041	0.045783062	-0.090702012
SSC4D	3.266090211	-0.481173309	0.077560743	0.163802262	-8.05186924	0.136419036	-0.017614444	-0.333059039	0.002015398	0.102210269	0.093828889	0.215626523	-0.171058345	-0.401664864	-0.061537959	0.031595599	-0.091426106	-0.222383111	-3.295558957	-0.134227663	-0.024504336	7.246109223	-0.25105803	0.124385798	3.351825899	-0.123054963	-0.265517153	-0.168223913	0.002140335	0.304441965	-0.183838883	0.185400004	0.11586424	0.011971999	-0.026936	-0.650163148	-1.025660023	0.065640504	-0.878135574	-0.025845807	0.099695671	-9.505723798	-0.622792151	-0.311381576
ST1A1	-0.68560659	0.440508652	-0.055584688	-1.505721276	3.788244379	-0.111293944	-1.068610734	7.632087902	-9.530246794	0.134080858	0.877297838	-7.920967299	4.3819853	-0.660792422	-2.361021358	-7.828395431	-8.898691782	-2.831688346	8.077032987	-4.173309372	8.979411338	-3.862357772	1.020994366	0.030637388	7.642766049	-8.572781604	0.389501429	7.490721376	0.103692127	-7.995988532	-0.420603467	-8.938516363	-3.344818246	-0.178425193	-0.8261718	0.893004535	3.691474896	-7.825472097	8.571366407	1.533858724	0.038464845	0.094873964	1.245182313	8.880861625
