Probes	G103	G104	G108	G110	G111	G114	G119	G120	G124	G126	G130	G134	G301	G303	G305	G310	G313	G314	G315	G317	G318	G322	G323	G325	G328	G332	G337	G338	G355	G366
hsa-miR-6741-3p	-0.452466037	2.668560781	0.444701348	0.380059081	-0.907395345	0.190159063	-0.428501829	0.140519631	0.641670126	-0.075697921	1.054312181	1.278102568	-1.474208991	-0.838705464	-0.799876382	-1.14093926	-0.155017468	-0.618654731	-0.60223346	-1.244084211	0.076413439	0.047655148	0.644091737	0.422072692	0.02066593	-0.055224173	0.258870939	-0.814325694	-0.918879881	0.842829584
hsa-miR-6741-5p	-0.291782214	0.728755563	-1.124752945	-0.031910398	-0.896813347	-0.688983669	-2.347424572	0.609115128	-0.352854745	-0.79985247	0.842609371	-1.345138019	1.811193228	-0.951636309	-1.672155751	-0.797483836	-1.299297402	-0.299006182	-1.817820703	-0.892247478	1.15445043	-0.397040045	1.92714533	0.463892869	0.061307915	0.433353791	-0.894208391	1.085352361	-0.592635592	-0.608551748
hsa-miR-6742-3p	-0.414386391	-0.316332326	0.724021905	-0.630454772	-0.915048918	-2.137731151	0.065457792	0.884646751	-0.663497032	-1.199713551	1.110372139	1.34718688	1.918108432	-0.420750482	-1.171070973	-1.13581022	-1.707558491	0.461666908	-0.919537529	0.134333122	0.227937151	-0.648891118	0.578019339	0.016433892	-4.876171001	0.73172127	-0.175701425	-0.729584626	-0.969734888	1.07380278
hsa-miR-6742-5p	-0.127831581	-1.107745705	0.985141087	-0.280340392	-1.151725565	-0.252001027	-0.822323433	0.806421583	-0.314110347	0.027267262	1.101566243	0.793662536	0.068933334	-2.648034862	-2.461110422	0.41410659	-0.698541618	-0.952340796	-1.639672366	0.467070863	-2.463895727	-0.897830694	0.156467708	0.355235805	0.196954837	0.653120743	-0.279797909	-0.310232775	-0.345206811	0.337503199
hsa-miR-6743-3p	-0.282349656	1.044257389	0.293700215	0.047518597	-0.661918444	-2.015675315	-0.165029513	0.716753903	0.36518138	-0.568075589	0.988108193	0.019773246	-0.344925974	-0.211699149	-0.409510837	-1.338451924	-0.896408894	-0.387808602	-0.491082372	-0.482634435	1.435819573	-0.01247326	0.717805843	0.738031085	-0.726641609	-0.095323036	-0.387561858	-0.054880955	-0.401585301	0.672687391
hsa-miR-6743-5p	-0.249137877	2.115778687	0.804213891	0.484204526	-0.86526628	-7.096869895	-1.295451427	-0.133968927	0.810527411	-0.510878017	1.360194434	-0.994032553	-0.953376827	1.482318404	-1.406784774	-0.449243125	-0.811509455	-0.602398325	-6.196184744	-0.598764881	-0.053157226	0.511398587	0.896713788	0.787615201	-1.36266271	0.122921335	-1.769758528	-0.192794042	-1.387457835	0.708493339
hsa-miR-6744-3p	0.891724659	0.627084146	0.381039342	-0.831192783	1.190024939	0.566434057	-1.008610297	0.105379949	1.056651649	-0.110480216	-0.255755759	0.613360994	2.695716011	0.272271765	-0.959066575	0.123990083	-1.238073207	0.515438165	-1.291801005	-0.261676979	0.656469225	0.983053264	1.390799633	0.058662127	-4.62319026	-0.361327301	-0.791976567	-0.696007353	-0.535015023	2.167924957
hsa-miR-6744-5p	-1.052005408	-0.271244436	-1.37454193	-0.846380173	-1.122334447	-0.266538759	-1.467140905	-0.484495983	1.079440744	-0.055950829	0.189978537	0.259724039	0.337524372	3.983157919	-1.723194691	-1.376833167	3.197029319	4.787175808	-1.50823597	-0.679770526	-0.141080184	-0.141069561	-0.265201036	-0.124428644	0.794662255	-6.634162886	-0.260002372	0.959754391	-5.668303517	-0.512961963
hsa-miR-6745	-1.175137296	-0.470432361	0.140320737	-0.285461565	-0.491078294	-1.044063536	-0.924306341	-0.092492291	0.521614373	-0.275334228	0.597589018	1.033448183	-0.632471075	-0.805966847	-0.698072276	-1.27807244	-0.901907875	0.294467818	-1.222074527	0.019096743	-0.033367641	0.140304435	0.22569957	0.277085646	-0.781888006	0.081647652	-1.273240627	0.777499451	-1.068203874	-0.437554561
hsa-miR-6746-3p	-0.314905647	-0.497623582	0.813724707	0.185681036	-0.926544557	-0.607040011	-0.94271614	0.329431594	0.616876366	-0.735509606	0.758743811	0.11809263	0.570185129	1.033206007	-1.019425248	-1.439555744	-1.591487938	-0.178935553	-1.092269541	-1.095377997	-0.170993716	0.076539893	0.151861466	0.264821523	-0.3521861	0.702574924	-0.897333203	0.351897585	-0.477538752	0.398044742
hsa-miR-6746-5p	-0.53728896	-0.257438638	0.493535578	0.108787437	-1.436702524	-0.487886027	-0.336711224	0.671357363	0.649938471	-0.900477775	0.663586577	0.630092489	0.143174988	-0.745845855	-1.227050393	-0.44613343	-1.012172	0.060434258	-1.106769111	-0.014007644	0.419625547	-0.296266225	0.522527972	0.691998941	1.395593215	0.451221119	-1.051976913	0.653935119	-1.960706915	0.788085768
hsa-miR-6747-3p	-0.655763136	0.005595769	0.33708788	-0.041836417	-0.880928653	-0.626810022	-0.655014805	0.120671038	0.133161659	-0.879882554	1.165433967	-0.683692433	0.11075351	-1.017147877	0.521367894	-1.223473104	-0.177185876	-0.039776992	-0.537846109	-0.040215749	1.21685983	0.415164277	-0.235617791	-0.430452474	-0.248794745	0.029098407	-0.941629174	-1.308771819	-2.133870792	1.09753563
hsa-miR-6747-5p	-0.590334305	0.835670767	0.186407951	-0.154974267	-0.525810889	-0.946729545	0.0323979	0.410699883	0.526908673	-0.729900091	-0.53889137	1.162426838	0.023290669	-1.586843621	0.259634883	-1.555281791	-0.143906497	-0.010630647	-1.031292472	-0.368361394	0.732721991	0.132322699	0.462257032	0.673832228	-3.026154927	0.482188976	-0.91344461	-0.592855334	-0.459682464	0.270494691
hsa-miR-6748-3p	-0.695394107	-0.086326721	-0.506883749	-0.523087666	-1.035561725	0.044665383	-1.529356301	0.184560591	0.413003875	-0.365018545	0.843135998	-0.827738802	2.11075351	1.036832713	-0.745619102	-0.332439048	0.497971713	0.279809916	-0.50823597	1.622971919	-1.433260936	-0.338468017	-0.532431061	-0.568528609	-0.453265258	2.070783712	0.327834597	-0.593645635	-1.207901611	0.771134058
hsa-miR-6748-5p	0.085729274	-0.391739729	-0.599308601	-0.273033716	2.354211785	-0.627733333	-1.47606996	-3.708914718	0.406866489	0.09650883	0.222017496	0.606174453	-1.304283989	-0.830283605	-1.050626116	-0.980013526	-0.563649079	1.39344764	-0.756082022	-1.749446153	-0.896239876	-0.730815029	-0.270783004	-0.462345737	-1.371164178	-0.355952308	-0.592355768	0.972159245	-1.189181501	0.332289567
hsa-miR-6749-3p	0.78155892	-0.684719732	0.137457299	-1.048116149	-0.552478839	-0.326650739	-2.488775948	-0.340419805	0.751096219	-0.094360551	0.825858006	0.332132534	0.476402982	-0.20573759	-2.194956764	0.035594967	-2.03133501	-0.395294497	-0.363518734	-0.34913982	1.094132057	-0.415609533	-0.285531863	-1.348138541	0.708198164	0.471732724	0.7018625	-0.605220328	-0.750027914	-0.080002556
hsa-miR-6749-5p	-0.57463637	-0.275360545	-0.373943177	-0.218748364	-0.721463912	-1.326059656	-0.90108683	0.191755281	1.512327372	-0.299203302	1.820164941	0.176966154	-0.419761207	-0.659751931	-1.121930835	-0.752361205	0.074740783	0.044388984	-0.061391746	-0.77839409	1.987104381	2.976801209	0.881568797	0.112649207	-0.52080247	-0.411909434	0.723815233	-0.209520437	-1.72245239	0.341769778
hsa-miR-675-3p	-0.565712737	-0.284623467	-0.120091568	-0.303873677	0.400215447	-0.424780024	0.379454813	-0.084474824	0.744868877	-0.709822057	0.29096485	-0.768845113	-0.312457921	-1.622463439	-1.353881691	-1.420330433	-1.173562763	0.067385608	-0.804551441	-0.619228983	0.73870552	0.310962959	0.430287922	0.479299916	0.039774753	0.480195784	0.068043833	0.08035168	-0.58413279	0.794466562
hsa-miR-675-5p	0.04036874	-0.567088402	0.22492014	-0.600421338	0.061970427	-3.067752481	-0.812226352	0.070513295	1.165955421	-0.440799581	1.367868361	1.143626974	-0.299122284	0.038425454	-0.34409641	-0.232037151	-0.326770553	0.022398154	-0.808618006	-0.255072653	0.20954564	-0.488850705	0.221817877	0.314114441	-0.022961002	-0.512081848	-0.378151247	-0.817078587	-0.593837024	0.398651043
hsa-miR-6750-3p	-0.479005419	-0.164329232	0.626056822	0.248690833	-0.082993555	-1.158891622	0.089993618	0.671357363	0.521614373	-0.204473354	0.008722063	-0.261108124	3.634315466	0.939033935	-1.989544686	-0.223121202	-1.974345032	-0.069524336	-0.240817075	0.068180786	0.180286892	0.243983081	-0.352442089	0.643390481	-2.647037002	-0.426760034	-0.528449585	-0.142973016	-2.420405427	-0.827236485
hsa-miR-6750-5p	-0.936670111	0.250708266	-0.255270039	0.380937328	-1.732184861	-1.753067301	0.633747045	0.145007023	0.588989809	-0.441563923	0.863825857	0.809921121	-0.755979959	-0.510387694	-1.209598155	-0.490545534	-1.877483493	-0.18955504	-0.810126312	-0.683359321	0.253042982	0.58751194	0.237642845	0.067417821	-1.555834992	-1.144722324	-0.971636676	1.428302245	-0.402564728	0.277154027
hsa-miR-6751-3p	0.153188571	-1.081867073	-0.063841091	0.129537958	-1.194024868	-1.289176034	-0.328373721	-0.831406157	0.326598391	0.599357546	-0.259030891	-1.372544176	-2.827845945	0.789054119	-2.021276044	-0.697796944	-1.837284664	1.539284906	-1.944875724	-0.416412101	1.175352834	0.122298647	0.670407936	0.526628624	3.807262291	-0.692654094	-0.793760094	-1.011448345	-3.654608349	0.01162792
hsa-miR-6751-5p	-0.508487236	0.073830504	-0.630802271	-0.337029186	-0.790057664	-0.185858669	-0.64140753	0.418747425	0.640421803	-0.430377776	1.448788357	0.168576151	-0.360552209	0.949043925	-1.041428545	-1.049426016	0.526496848	-0.854785488	-0.315742095	-0.429751184	-0.037969785	0.336403341	0.129336961	0.513933551	-0.321161722	0.416512802	-0.972093297	-0.330581422	-0.744127313	0.513087826
hsa-miR-6752-3p	-1.612632464	-0.849455896	-0.24830969	-0.570462034	0.47384086	-0.14915909	-1.897937456	-1.641724228	1.424418838	0.237163944	1.507393766	-1.23777562	-1.86787284	0.005532944	-1.327652273	-0.878927401	1.111255547	1.153898214	-0.66289125	-0.51969331	-0.732482707	-0.301756238	0.2949547	0.395269025	-0.426793047	-1.595274252	-1.232085672	-0.662454793	-3.549310298	0.379429063
hsa-miR-6752-5p	0.441960709	-0.261626434	0.535934575	-0.148738003	-0.883490039	-0.897873183	0.412507528	0.411192565	0.454500178	-0.69360647	1.679929427	0.349921848	-0.474208991	-0.594779881	-0.553906299	-0.255445596	-1.350436251	0.313249314	-0.301112664	-0.608173795	0.307877765	-0.057157659	0.491536596	1.115969566	-1.891386371	0.392234804	-1.850290441	-0.522367292	-1.216370381	0.207978207
hsa-miR-6753-3p	-0.399697553	-3.864768951	0.889052854	0.239452292	-0.801157952	0.060208227	-0.535899147	0.414467697	0.729419258	0.161236433	0.694613473	-0.51788354	-1.329819081	0.840157175	0.12499769	-1.655549195	-0.554013233	-0.372087106	-0.139190588	-1.308299888	-2.83905459	0.416277897	0.881588965	1.651149428	-1.938692086	-1.00101249	-3.86156684	-1.194755558	-1.819786831	-0.508845855
hsa-miR-6753-5p	1.564448999	0.572636361	0.949285697	-0.501851198	-0.188595427	-1.105542197	-0.812823233	0.173284013	1.605272303	-0.803998149	2.191703218	-2.062204056	-3.304283989	-1.286657586	-3.75790867	-0.112834444	-3.802357564	-0.580777151	-1.039608158	-0.364656156	0.665302899	1.318472856	-0.293738617	0.48261024	-1.301262165	0.044311501	-0.038945161	0.138067178	-0.661463359	-0.260574801
hsa-miR-6754-3p	-1.084224674	3.923133608	-0.254470639	-0.564108599	-1.103837809	-2.727141484	-1.40321264	0.035789951	0.546851664	1.84696191	1.511583484	0.975931072	-1.281563913	0.549528821	-1.969046085	-0.8331605	1.97177396	0.246348367	0.21974739	0.353242609	-0.942445589	-0.860866108	-2.240789736	0.570076629	-3.845582681	-0.850366906	0.133241738	-0.267844036	-2.733726102	0.863413915
hsa-miR-6754-5p	-0.840857744	0.295102386	0.22492014	-0.092783411	-3.718728181	-3.41256734	0.737058306	1.749966432	0.572240447	-0.321972569	1.149013405	-1.280844342	-1.408620649	0.031010124	-3.572388833	-1.277476777	-0.035133149	-0.078035836	-0.233479079	0.559334936	0.387630741	0.247643276	0.547657484	0.171630556	-2.62319026	0.723643952	0.587994535	1.005625168	-1.589380726	0.450512161
hsa-miR-6755-3p	0.341749458	0.728755563	0.327489873	0.452785106	2.01230578	0.563860113	1.965789218	0.054439812	-0.946938635	0.097608413	1.673854913	-1.02567818	-1.626212085	2.400090333	2.775990061	0.094416967	2.186381033	3.948874575	-2.461118683	-0.288583672	-1.341677385	1.539574619	1.63512745	-1.661638013	0.146196812	-4.61185795	-1.681684714	-1.971736831	-2.301230009	0.360570035
hsa-miR-6755-5p	-0.826566705	0.420633268	-0.427924833	-0.635125685	-0.882786599	-0.907999725	-0.242699562	-0.277410007	0.592003701	1.379615791	0.661030872	0.259724039	-0.80678433	-0.456281051	-1.512579438	-0.973131038	1.704276576	-0.301115694	-0.495399705	-0.184683325	-0.842506796	-1.036399099	0.071833951	0.21437327	-2.331009508	0.720904476	-0.525008027	-0.41714798	-1.409662571	0.06260184
hsa-miR-6756-3p	-0.430184351	0.339561657	0.125750493	-0.546852312	-1.171560718	-0.372150513	-0.391303344	-0.45752469	0.359342944	-0.382720547	0.80767316	-0.823578608	0.258310698	0.054963301	-0.04858904	-1.251116377	0.038293066	0.025723979	-0.911620429	-0.59420019	-0.096945876	0.051814545	0.297835046	0.266515575	-2.330627084	0.094286142	-0.164934114	-0.135492783	-1.214141405	1.065916983
hsa-miR-6756-5p	-0.495931642	0.702404237	0.35550425	-0.714783291	1.478459338	-0.316072379	-1.993400488	-2.958899432	0.821919657	-0.768374239	0.464908023	-0.287763757	1.333145931	-1.544739199	-1.159924826	-1.728823841	-1.026812451	-0.083599522	-1.065855917	-1.024485462	0.733492609	0.222009076	-0.342083008	0.379003971	0.154417319	-0.829055061	0.023790595	2.100251237	-0.729990161	0.035474662
hsa-miR-6757-3p	0.871156357	3.227988191	-2.066634306	-0.011765028	-0.215443851	-0.67060514	-0.107346841	1.157079855	-0.977191484	1.256287815	2.274758958	0.471228145	0.11075351	-1.489697835	-1.83226906	-1.460972418	-4.38938253	0.327811162	-4.520619694	-0.910995108	0.435494531	1.13191665	0.846552726	-0.06156862	-0.024421959	1.906807977	-1.198601827	-0.002110481	-0.616861462	0.190086608
hsa-miR-6757-5p	-0.63729967	0.255779256	0.543254281	0.081715838	-0.337210852	-0.693004525	0.024759072	0.582445023	0.34424456	-0.546314812	1.326738486	0.050910024	0.641268227	-1.178692767	-0.850565277	-1.054604739	-1.162908933	-0.156329164	-0.532959002	-0.360232144	1.002356429	0.427658023	-0.078366136	0.136555337	-0.519442334	-0.281844718	-1.0269317	0.292336878	-0.379916286	0.287402297
hsa-miR-6758-3p	0.238655965	-0.542840856	0.378725476	0.257573955	0.527248354	-1.105991285	-0.966364363	-0.423475544	0.698492135	-1.011230763	0.931871243	0.144246821	-1.19180926	-0.11971761	-0.870725601	-1.439154308	0.21633853	-0.022218621	-0.130913485	-0.267756614	0.779732788	-0.169798224	1.025592367	0.759658477	-0.356757277	-0.51398305	-0.600342504	0.445348496	-0.540309323	0.266173085
hsa-miR-6758-5p	-0.042417613	1.032707614	0.469936711	-0.495002083	-0.549143126	-0.317191427	-0.214061527	0.239417664	0.558286857	-0.415774448	0.580817877	0.174835142	-1.661835993	-0.392233861	-0.525579706	-0.778811976	-1.128515962	0.277126188	-0.757511686	-0.420544989	-0.27014687	0.485132933	-0.118273598	0.233851497	-0.038227759	-0.05008087	-0.597151203	0.243607048	-1.198094214	1.341930306
hsa-miR-6759-3p	-1.174724567	-2.971684154	-1.629118573	-0.67681544	0.519074423	-0.091056135	-2.224742792	-2.666616231	1.144544724	1.036230072	0.896247334	-0.325238461	1.525791009	3.142708334	0.246343578	-1.860068374	0.351421199	1.50305444	-1.250167817	-0.619228984	-1.11831851	-0.756244216	0.24127024	-0.092090565	0.239306217	-2.117959929	-0.789796281	1.632840156	-2.676949281	-0.193213166
hsa-miR-6759-5p	-1.131082116	0.672172035	1.15864692	-0.509026871	1.617446163	-1.261492475	1.40630636	-0.314884713	1.652318065	0.145895887	1.517735711	0.294489457	0.187374792	2.109764235	0.171918737	-0.828886718	-0.509877823	0.262672094	-2.08299891	-1.181107871	0.169848912	0.328345352	-0.733788003	0.068901312	-0.337788041	0.986826006	-2.162075951	1.15113578	-0.382911046	-0.916503824
hsa-miR-676-3p	0.259681769	1.198240847	-0.24157446	-0.113081074	-0.479282958	-0.736407199	-0.429992867	1.184733301	0.518858508	0.249773107	0.528876268	-1.003310366	-1.059171492	-1.046186042	-0.75281986	-0.465234445	-1.13661646	-0.264295715	-0.684304594	-0.314090547	-0.735967051	1.559343865	-0.495560831	0.395927274	0.683307795	-0.276356048	-0.76675604	-0.375568876	-1.472389095	-0.202208488
hsa-miR-676-5p	-0.8640536	2.241663127	0.352794962	-0.086048071	-0.425473562	-0.248372139	-0.287498012	0.780595596	0.629223347	-1.10069394	1.879945522	0.60367844	-1.152280896	-1.663959908	-0.653704477	-1.252385796	-1.521906616	-0.79771972	-0.794529457	-0.108613824	-0.278346246	-0.049212605	0.310574367	0.781413862	-0.337788041	0.952282362	-0.739791926	1.137614283	-1.253974829	-0.0172668
hsa-miR-6760-3p	-1.111395476	-0.465984933	-0.11632143	-0.189308303	-0.432336475	-0.096059255	-0.51193704	0.244542696	1.249783019	-0.15099026	0.82029848	0.821602927	-1.626212084	-0.757147531	-0.719170003	-1.187059548	1.045060367	-0.563095238	-0.615194508	-0.428897771	0.402480088	-0.272891717	0.506701038	0.174498738	-1.751923574	-0.651535106	-0.970332839	0.188832303	-1.664011177	-0.462472193
hsa-miR-6760-5p	-0.412636609	0.283129744	0.755434857	-0.781320688	-1.103494008	-0.230905587	-0.421865348	0.910932796	0.69670108	-0.348470985	0.245482775	0.687145263	-2.626212085	-2.040083973	-0.521978136	-1.106708341	-0.765739562	-0.735694152	-0.900891776	0.60916842	-0.048871323	-1.777866085	0.289205804	0.53322489	-0.825924155	0.756653307	-0.507439922	1.747911266	-0.611222123	-0.353763368
hsa-miR-6761-3p	-0.515738898	-0.901294828	0.652448583	-0.414963087	-0.53324262	-0.78102913	1.629208838	-0.044963922	0.502378154	-1.227805858	1.35782742	0.604859525	1.432681605	-1.996169209	-0.374569616	-0.862439278	-0.155212941	0.21709689	-2.109140015	-0.339121064	-2.12535331	-0.067146577	-0.752863869	0.227937997	0.283700335	0.299966376	-1.437789491	-0.224502901	-0.367688302	-0.244389374
hsa-miR-6761-5p	-1.270199493	2.742561362	0.026050442	0.653333161	-0.323660148	-0.337621857	-0.06427812	0.230736896	1.038487884	-0.668210077	0.948714753	1.674761538	1.054169982	-2.119884002	-0.628400194	-0.196351761	-0.757114315	0.386704851	-1.363750846	-0.56351955	0.932628914	-0.652804237	0.734159311	0.101681178	-1.99313987	0.392234804	-0.840466719	1.314746625	-1.47100841	-1.184339216
hsa-miR-6762-3p	0.155407249	-1.418085825	-0.284634958	0.248145123	-1.114792601	-2.227822651	1.632506428	0.635967638	1.262094451	-0.747000589	2.300637588	0.375201256	-0.237169793	-0.596736077	-0.93056422	-0.81594582	-1.159084912	-0.742873831	-1.183140596	-0.732885766	0.39815723	-0.411743443	0.658492345	0.098896052	-2.746047007	0.707276513	-1.810036539	-0.658905726	0.714344446	0.963499082
hsa-miR-6762-5p	-0.882194665	0.298642743	0.008643833	-0.0830501	-0.81199876	-0.680386161	-0.348805298	0.599873949	1.788718443	0.098042607	0.64831982	0.000636818	0.546852625	0.540693108	-1.097302308	-0.952825515	-0.666419796	0.209935618	-0.598622207	-0.420900267	0.486685814	0.729307666	0.618733012	0.119003625	-0.544118689	0.348872463	-0.374852466	-1.042982762	-0.898392431	0.230337565
hsa-miR-6763-3p	-0.118308807	1.094405035	0.084598852	-0.895481817	-1.049634959	-0.176571605	-1.214343408	1.156486519	0.17121434	-0.689764405	0.798636537	0.389007056	-0.474208991	1.093276113	-1.187647016	-0.796706313	0.031617647	0.605234835	-0.683820995	0.0369922	0.129256419	0.37197467	0.463564077	0.435451242	-1.754773812	0.02293785	0.075259609	0.19380973	-0.491209863	0.155375507
hsa-miR-6763-5p	-1.655763136	-1.749291734	0.980994557	-0.963696588	-1.041516919	-1.201119857	-1.034834342	0.794739778	0.11152609	-0.822822023	-0.14328103	-0.29970337	-0.605453524	-0.082880843	-0.23964657	-0.829174366	0.167164287	0.09013233	-1.737717816	-0.747962298	0.373850638	-0.352895087	0.861719859	-0.409830863	-1.301262165	-0.669384314	-1.412381118	1.72828246	-1.114941934	0.29685175
hsa-miR-6764-3p	-1.916926809	-0.990299833	-1.077108398	0.253319753	-1.217742968	-1.66095497	-1.311387428	-3.290732681	0.685733753	2.036074952	1.228822673	0.674761539	-2.111638911	1.724679958	-1.42831052	-0.522372963	2.786123503	2.137141212	-2.158049616	-0.959457895	-2.37364417	0.641161303	-2.151896157	-0.374025584	0.506092758	-2.390458064	-1.507929885	-0.026772535	-4.47963012	1.410323071
hsa-miR-6764-5p	-0.183846417	0.653832444	0.228232874	-0.35197575	-0.526943747	-1.00280157	-0.236017431	0.773795763	0.082872614	-0.983763273	0.193229071	0.496763236	0.373787916	0.502081658	-0.35444911	-1.168617439	0.116316692	-0.512042571	-3.60223346	0.415960444	0.577029373	0.70764246	0.099677585	0.250899146	-1.018862434	0.139170687	-0.944029	-0.698494264	-1.303512183	-0.44029709
hsa-miR-6765-3p	-0.848039569	0.061738847	0.166026451	-0.232544741	0.010950501	-0.60531368	-0.95523536	-0.529575896	0.276501875	0.154221258	-0.103752666	0.096462767	-0.733375578	-1.243872719	-0.256924562	-0.895229213	1.002934892	1.658396118	-1.585599726	-0.801820396	-0.107265471	-0.374268737	0.574845091	-0.340500652	1.141681331	-0.735298431	-0.746089622	0.477057356	-1.889778043	0.122490308
hsa-miR-6765-5p	0.573984361	0.028315846	0.330853585	0.224851633	-0.758929716	-0.035889604	-0.217823378	-0.796329586	1.683581853	-0.166923615	0.673854913	0.56457862	-1.211174585	0.768188898	-3.165950902	-0.479796292	0.184995219	-0.02298175	-1.382172924	-1.129844143	0.312982473	-0.551806923	0.274326816	-0.124921957	-1.471187166	0.216077849	-0.900921278	0.380359157	-1.817602226	0.084384262
hsa-miR-6766-3p	-0.911062359	0.467938983	1.533278536	-1.036711386	-1.756012233	-1.038061575	-0.545742981	0.412487333	0.780701594	0.335461572	1.209405219	1.942533863	-2.169354409	0.199199319	-0.559529852	0.711088327	-0.219457529	-1.415299173	-2.422355678	-0.345663911	0.94123724	3.013709749	-0.31627122	0.170943841	0.113775335	0.074368734	-1.827958446	-0.657462309	-1.214178914	-0.417037543
hsa-miR-6766-5p	-1.301022008	0.070136021	-0.491383318	-0.453131439	-0.437001621	-0.097257268	-1.688562665	-0.429386237	0.819582569	1.13655217	-1.132219322	0.080753898	-1.145586243	0.314665375	-0.621460165	-0.572161303	-0.258872211	0.440920951	-1.265734359	-1.133802157	-1.795336178	0.332000059	-0.822136749	-0.914200164	-0.790300246	-2.468810999	-1.08373787	2.543323656	-2.927815033	0.430370628
hsa-miR-6767-3p	-1.001210364	-2.827294246	0.323835166	-0.060479551	-1.625235181	-0.439279594	0.567158811	0.301875871	-0.183764877	-0.151231333	1.22531161	-0.446544757	-0.832662962	-2.546281363	-0.157786709	-1.386522469	-0.326372733	-0.275466236	-1.326447147	-0.992446308	0.456381683	-1.484692728	-0.129034757	0.812900498	-3.951516126	0.009823124	-0.370554509	0.291085896	-0.908383343	0.327875152
hsa-miR-6767-5p	-1.491498715	-0.164329233	0.322706032	-0.392797431	0.279877101	-0.451595359	-2.348443394	-0.003100403	0.457602615	-0.551882419	1.167319059	1.363261643	0.268294788	-0.191317074	-1.230989931	-1.206047081	-2.714477905	0.31134656	-0.835322465	-0.596598009	-1.482687131	-0.959231239	0.633046085	0.047684826	0.322694468	-0.845044436	0.226047267	-0.210975911	-1.028337584	0.363298795
hsa-miR-6768-3p	0.308343887	-0.987451471	0.394845141	-0.445537056	-0.176330353	-0.788660902	1.6405687	0.938115694	1.131299303	-0.757058926	0.667978346	-1.02038388	0.525791009	-1.011542061	-1.466036851	-0.667423296	-1.349050437	0.036270329	-1.078615148	-0.084892556	-0.791891914	-0.28937984	0.903471154	0.742673079	1.453625337	0.241757565	-1.44652934	-0.680182386	-0.17874035	-0.207381862
hsa-miR-6768-5p	-1.3567786	2.614643888	1.467776664	-0.559746138	0.285464403	-0.185178313	-0.060756282	0.114146059	1.903861937	-0.40749251	1.986445143	1.339647583	-0.464748661	-0.490488136	0.2027797	-0.727964838	-0.44625083	-1.359030953	-1.308134231	0.053196358	-0.230621127	0.120495954	0.97874849	0.974205657	-1.031173001	0.474551406	-0.43306708	0.236049257	-0.9686682	0.631371325
hsa-miR-6769a-3p	-0.688669938	1.420633267	-0.21146668	-0.211654462	-3.314030071	-0.407570735	-0.089081511	0.653655361	1.04614102	-1.456430233	1.199639477	0.613360994	-0.815245909	-0.485845509	-2.332873415	-0.286819294	-0.997065108	-0.269822986	-0.855167276	-0.07423289	0.84899545	-0.344884931	-0.349069438	0.194432194	-2.453265259	-0.578321418	-0.31889606	-4.172035482	-2.070206227	1.988168947
hsa-miR-6769a-5p	-0.872235507	0.293352604	1.898586865	-0.569206467	-0.552478839	-1.225465609	0.515037818	0.200821319	-0.126541954	-0.830658517	0.811358437	0.594634854	-0.494889922	0.531228004	-1.625742789	-0.925735292	-0.195004486	-0.502049262	-0.684352082	-0.771232077	0.234280302	-0.207158751	0.556887073	-1.210074638	0.667522964	0.390962024	-0.118431478	-1.121409409	-0.68466473	0.771898805
hsa-miR-6769b-3p	-0.06627382	-0.341206995	0.097639476	-0.796018147	-1.096799355	-0.099063155	-0.783321806	0.500381601	0.048861376	-0.819000312	1.026307875	-0.032456713	-0.578906369	-0.848894969	-0.043094154	0.252406356	-0.938171419	0.617317779	-0.433835929	0.702699111	-0.090312447	0.337750499	0.77477896	0.633964255	0.366162496	-0.292723487	-0.870547629	-1.435069888	-1.515083121	0.23549927
hsa-miR-6769b-5p	-0.308031566	-0.026825709	-0.74007341	0.438447106	-0.444225948	-0.513879637	-2.030330788	0.947560958	1.198144114	-0.35333674	0.152587087	-1.292816984	-1.47420899	0.290829794	-0.501720922	0.222393787	-1.273905314	-1.017994035	-1.10771794	-1.127023624	0.653010516	-1.927050832	0.560619791	0.293967867	-0.586239124	0.717501184	-0.489278988	0.157367734	-3.367727201	-0.48335825
hsa-miR-6770-3p	-0.885939308	-0.796597448	-0.84594619	-0.79183495	-0.477026611	-0.023837355	-0.072140237	0.304043708	-0.139402368	-1.03585455	1.280588037	1.539831958	-1.348678109	-0.928709913	-1.164364651	-0.604229469	-0.540207433	-0.286335725	-0.826032703	-0.649602633	-0.788535323	0.097671153	0.582731467	0.135078389	-1.301262165	0.146491895	-0.916202096	0.114534438	-1.4027145	0.46889069
hsa-miR-6770-5p	-0.634162807	1.799144891	0.144000144	0.099951162	-0.153208655	-1.765762373	-0.549704947	0.721589857	-0.259268338	0.604435025	1.69271394	0.152808835	1.432681605	-1.506907124	-0.734971859	-1.218833237	-2.527987769	-1.154413234	-0.796950923	-0.981799063	-0.480369439	-0.132562841	-0.430666389	1.016433892	-4.360155854	0.567873457	-0.487227947	0.194926367	-0.699904435	0.76051923
hsa-miR-6771-3p	-0.989219444	1.157598862	0.189205776	-0.279194233	-1.186453201	0.75646893	-0.451909462	0.98150829	0.815759312	-0.915650501	0.845108485	-0.034007164	-1.8434428	0.562731191	-1.160578601	-0.721111166	-0.483995526	0.280554799	-0.026422658	-0.457153081	0.297577717	-1.24356803	0.676121588	0.867503633	-0.201726491	-0.781581219	-1.43350686	-1.15999014	-0.892503396	0.188993408
