Probes,G101,G102,G103,G104,G105,G108,G109,G110,G111,G112,G114,G117,G119,G120,G126,G128,G130,G302,G303,G304,G305,G306,G311,G313,G314,G315,G317,G322,G324,G332,G336,G337,G347,G358
SS18L2,0.243177898,-0.661562409,-0.549872441,0.220782003,-0.295830935,-0.28723578,-0.548313018,-0.828508229,0.299722728,-0.051609251,-0.322058567,-0.306020436,-0.671848792,-0.214933001,-0.384308435,0.463492568,0.968017473,0.518573245,-0.293158072,-0.612937461,-1.454759258,0.156398783,-0.417584029,0.203701176,0.007219422,0.289488984,-0.356802252,-0.168466409,-0.181815088,0.9966697,0.674635339,0.406273766,-0.325736926,0.082359743
SSH2,-0.351825577,-0.043440203,0.352837695,0.320299278,-0.064748826,-0.33653111,0.361543074,1.09699133,-0.227384666,1.456484292,0.353151501,-0.02918628,-0.094209434,0.326809274,0.651087163,0.601268189,1.000380087,-0.668142634,1.429131094,-0.032401701,0.350878444,-0.50608769,-0.53752359,-0.519066513,1.214814227,-0.049492748,0.740178678,0.699291994,1.28195512,0.679591099,0.742887529,0.179049654,-0.796249368,0.925236708
STRADA,-0.494646216,0.678619656,-0.327755036,-0.008781175,0.170624011,0.059997819,0.288907485,0.476601077,0.359083473,0.517992886,0.172066147,-0.361682378,-0.093722687,-0.333049772,-0.314345545,-0.059163413,0.717740333,-0.195274826,0.65887838,0.253990817,-0.30002556,0.091770271,0.07765935,0.714953432,0.407795263,0.420129199,0.322145981,0.43068854,0.838208287,0.269398816,0.853190903,0.280469534,0.16183415,0.325243193
SUMF1,0.568277327,-0.182718481,-0.577469986,-0.483004847,-0.08170203,-0.040746731,-0.43221145,-0.567799125,0.030076266,-0.446624343,-0.454179222,0.210667293,-0.364487662,-0.744349783,-0.647285743,0.236453891,-1.650385845,-0.124798978,-1.084404016,-0.006741471,-0.100527475,-0.607852912,0.411537202,-0.81390386,-0.561079074,-0.170990076,0.173275149,-0.002049239,-1.498106112,-1.135889925,-0.4212606,-0.153538505,-0.522039591,-1.097163744
SUPT5H,-0.734571211,-0.281193644,-0.289305452,-0.143133084,-0.363287256,-0.47046175,0.197577162,-0.09661041,-0.568422096,0.017754822,0.221830927,-0.445864387,-0.055871076,-0.093125684,0.715261348,0.111132841,0.576548857,-0.243207323,0.614537655,0.199291671,-0.102849721,0.066892219,-0.32588717,-0.493061164,-0.155029571,0.275401649,-0.296097797,-0.103794122,0.07855469,0.605111535,-0.852943221,0.245342566,-0.723358445,0.486789225
SYNJ2,-1.064250376,-0.791625994,-0.345624954,-0.429057003,-0.349183214,-0.232064007,-0.429450051,-0.24210703,-0.940342793,0.691732962,-0.287794932,-0.539146212,-1.397913472,-0.180254438,0.015796128,0.029981044,0.109627494,0.367301953,0.216661311,0.021824902,-0.029723089,-0.022994914,-0.454259489,-1.231017744,0.08165407,0.341376164,-0.595245786,0.28230582,0.429363158,0.150549141,0.079494619,-0.360223527,-1.326932579,0.242878631
TARBP2,-0.69050699,-1.276336275,-1.042994877,-1.63068803,-0.396986915,1.698460744,-0.965780294,-0.997367732,-1.303912582,0.188418874,-0.750446981,-0.777140876,0.167606947,-2.023341777,0.341210889,-0.076093676,-0.459356639,-1.536861845,0.149793856,-1.914329999,-0.419524335,0.216438195,-0.897848796,-0.226669401,0.864630387,-1.678950805,-0.543802151,-0.79057833,-0.747010148,-0.555437299,-1.79904723,-1.920123453,-1.435493915,-0.891905622
TBC1D30,-0.729701722,1.475401284,-0.234136325,-0.021004085,-1.355703884,-0.340095785,-0.59355098,0.57666622,-0.568894969,-0.076917921,-0.009991683,-0.660444369,-0.137742757,-0.4593404,-0.720611496,-0.418444549,0.718095797,0.120808533,0.397065234,0.944289389,-0.206286375,-0.185312611,-1.066858224,-0.059069514,-0.887534352,0.470004577,-0.292969921,0.022565328,0.477695584,0.660560388,0.9327815,-0.380224921,-0.45216544,0.172949538
TBC1D3F,-0.404008403,-0.63124549,-0.013946219,-0.701027882,-0.054706798,-0.656365485,0.174193645,-0.571761619,-0.605265515,-0.352652668,-0.192880827,-0.346518831,-0.255683231,0.652577533,-0.302052221,0.020845727,0.516767741,-0.05825217,0.851069602,0.068172543,-0.180443374,-0.364705419,-0.153905369,-0.379109124,-0.46141742,-0.016675243,-0.288433203,-0.009535946,0.426532616,0.321382534,0.410678696,0.231566251,-0.458936143,0.568285309
TBKBP1,0.016946959,0.566993945,0.754847426,1.061633562,1.120018913,0.581303677,1.219168236,1.262898995,0.135551071,1.41614109,0.846679507,1.040799884,0.192728544,1.534362543,0.565205579,2.019575697,2.142191467,0.151061136,1.792717212,1.515717551,0.066096137,0.531470869,0.199352743,1.093596847,0.747036411,1.218502373,0.429998642,1.096138245,2.01742168,1.559860967,2.101361416,1.618878337,0.38860635,1.481910502
TCEA1,0.707455476,0.196227934,-0.414154576,-0.566540371,0.088286043,0.223955829,-0.386828655,0.124535212,0.218991339,-0.410334269,-0.494899543,0.22945455,-0.161534902,-0.317984748,-0.439943501,-0.992879873,-1.277543279,-0.296420604,-0.914685576,-0.038982788,-0.009864368,0.101559512,0.168645675,-0.629409244,-0.020256609,0.208481062,-0.428890073,0.111669384,-0.928828373,-1.149366451,0.089369308,-0.214040885,0.057590111,-0.798285117
TEK,-1.27714744,0.322671508,-0.273833911,0.936654689,0.007036713,-0.315861655,0.862703174,0.350537809,-1.364397032,0.632243183,-1.52935017,0.375279878,-0.717998091,1.694132247,0.28288932,-1.069652041,0.655208286,-1.059080346,0.484394199,-0.747732102,-0.220542766,0.21414525,-0.767805451,-0.657041056,-0.371177889,1.119841378,-0.659338953,-0.059514594,2.594781277,-1.482816342,2.143163981,-1.68568211,-0.067690579,-0.100991622
TENM1,-0.935344754,-0.810383097,0.401422111,0.586202654,-0.013250798,-0.591019085,-1.300280929,0.173568287,-1.139697873,0.53929662,-1.347565938,-0.537254583,-0.779053324,1.006098942,-1.968537514,-1.013645861,2.065420726,-1.933137893,0.743810839,0.699737796,-0.297772014,-0.785905299,-1.504011051,-2.29901714,1.479138057,1.152551485,-0.835174407,-0.287076024,0.773493162,0.372946194,1.799400894,-1.426009094,-0.015178284,0.721301723
THADA,0.266855868,0.51710927,-0.565431166,-0.051821896,-0.168031867,0.187123574,-0.078768797,-1.007723685,-0.92230445,-0.437688691,-0.700461485,-0.219450851,-0.35693002,0.559810501,-0.216679113,-0.694876813,-1.99737755,-0.470844396,-1.634641145,-0.121175571,-0.172169292,-0.055369077,0.438386249,-0.958703757,0.540355857,-0.745521979,-0.181259009,-0.024393512,-1.312080363,-1.870639803,-0.868003575,-0.747889312,-1.446586393,-0.463007643
TIMM13,1.103851471,-0.158313352,-0.421137295,-0.227300859,0.183953378,0.181802966,-1.247592348,-0.575692016,0.946104606,-0.721478443,-0.83396103,0.196570799,-0.27744357,-0.849947489,-0.059464125,-0.18257768,-1.421649347,0.437878937,-1.501950947,-1.027907075,-0.13925795,-0.469392968,0.625316255,0.234351913,-0.526672278,-0.43503733,0.574992107,0.131272681,-1.223950854,-0.258002301,-0.890295467,-0.23735045,-0.607464126,-0.8477722
TLR2,0.139281944,0.79416191,1.142590329,1.361177357,-0.243235797,0.400195949,0.324696406,1.387876725,0.592881102,1.007875649,0.456799982,1.040921187,0.051110489,0.71406185,1.694966575,-0.200807612,1.846820081,-0.378922051,1.739530571,1.267666019,0.496239201,0.077421163,-0.091495693,-0.183527933,0.18816816,0.782112587,0.724499493,0.944963466,1.935824108,0.244126775,1.537499179,-0.07318503,-0.070135012,0.998157794
TMED10P1,-0.936200072,-1.100032494,-0.600903829,-1.459416459,-0.148213414,-0.560776766,-0.617888017,-1.013776434,-0.584076466,-0.48952703,-0.024869746,-0.481438345,-1.242790321,-0.889599815,-0.651945173,-0.728044696,0.242608949,-0.036707449,0.27988371,-0.526906701,-0.34662473,0.062402986,-0.717082435,-0.604060175,-0.927097156,-0.350092186,-1.351420553,-0.788908202,-0.421413642,-0.220334817,0.512606774,-0.6690496,-0.780618731,0.182119267
TMEM42,0.637857844,-0.507747718,-1.549251361,-0.635111633,-0.184763809,0.712948971,-0.938782259,-1.118015761,0.509946531,-1.164690868,-1.909307521,-0.317503454,-0.209863186,-0.720793949,-0.010681781,-0.529431144,-1.686510315,0.157088339,-1.232713555,-0.420652982,0.703631791,-0.23558606,0.169045056,-1.303779216,-0.148609622,-1.350469746,-0.313449459,-0.298189684,-2.083524016,0.198141319,-0.765916981,0.309048817,-0.382811198,-1.837251303
TMPO,0.279079493,1.048586432,0.203304159,0.770043338,0.267566157,0.545322033,0.72134467,0.21942841,0.239563095,0.412172524,0.338330394,0.822283164,0.494985164,0.30068103,0.257530827,-0.402144585,0.144163911,0.414981045,-0.586662629,-0.15893967,-0.70292935,0.352960234,0.279228551,0.06335353,0.100804796,0.041093034,0.69638016,-0.508063977,-0.099289943,-0.954099049,-0.839602448,0.419302351,0.883089189,-1.111056807
TMX4,-1.065241081,-0.753454648,-0.253880928,-0.509437912,-0.161952759,-0.483319543,0.218919125,-0.41226764,-0.625565817,0.482450978,-0.284785142,-0.463536956,-1.172021395,0.675166204,-0.219207357,-0.612753575,0.659343697,-0.668154468,0.614359104,-0.236833186,-0.021361924,-0.383038149,-1.075611224,-0.465517491,0.669647985,-0.336902132,-0.596558033,-0.803424617,0.548371047,0.277738019,0.138270693,-0.217373939,-0.358981184,0.408411765
TNPO1,0.714364783,0.361889248,-0.6869498,-0.241173518,0.189097419,-0.32859156,0.38497135,-0.808002968,0.261504638,-1.075311188,-0.630668356,0.168685161,-0.483225205,-0.320255069,-0.177927403,-0.901296596,-0.795861837,0.115445591,-2.103785201,-0.187365966,-0.791869519,-0.315638729,0.416048982,-0.858480077,-0.960770227,-0.265051395,-0.100085121,0.108392483,-0.547034211,-1.262055282,-0.580249099,-0.060268222,-0.485051972,-0.294972594
TP53I13,-0.543191369,-0.313247327,-1.387404632,-2.21857201,-0.34414204,0.343107107,-1.212365956,-1.502119846,-0.94401319,-2.172095605,-0.347891557,-0.278694568,-0.567063954,-1.05180646,-0.495256123,-0.094707522,-0.484414967,-0.561662025,0.38786484,-0.052121714,-0.292055204,0.078816971,-0.971090941,-1.041022889,-1.512909089,0.355008594,-1.193242385,-1.196884861,-0.492315154,-2.437754632,-1.864754948,-1.265605465,-0.604722577,-1.35441089
TRIO,0.40099523,-0.185911221,-0.264121768,-0.00145255,-0.387061428,0.107620356,0.031153299,0.412168066,0.008473477,0.41710139,0.372715428,0.070650775,0.639340539,-0.208804386,-0.214657872,0.577703009,-0.793273032,0.307683383,-0.543398161,0.201702879,0.254338031,-0.68517898,0.621054141,-0.660835879,-0.249240666,-0.053897002,-0.100754046,0.558064174,-0.289157206,-0.348347196,-0.879369278,0.134732028,-0.624843187,-0.37236766
TRMT112,0.548872007,-0.644188373,-0.122649599,0.546777166,0.609354957,0.680333244,-0.294922662,-0.190037899,0.779103748,-0.665819334,-0.241100582,0.403088779,0.120726834,-0.447784619,-0.17763808,0.524579662,-0.820609792,0.232763624,-1.223931881,0.122463514,0.658454396,0.062649634,0.416268045,0.25634739,-0.440672034,-0.164681653,0.680504437,0.746558556,-0.953773326,0.240113706,0.589961918,0.581717055,-0.357370887,0.087880008
TRPM2,-0.17777924,-0.351228528,0.466849879,0.049520535,0.090918611,-0.546720884,-0.226111334,0.205307263,0.447538226,0.086758767,0.140404062,0.193559544,-0.303384262,-0.626243225,1.301189914,0.818047475,1.045831496,0.47800265,1.173089858,1.509929277,-0.16430392,-0.18746663,-0.548224582,-1.114834378,0.09219874,0.918861637,0.138181794,-0.029303776,1.094792193,1.029904108,1.083472912,0.172274492,0.191578239,0.903896052
TRUB2,0.426568456,-1.124402184,0.101436521,-0.282267618,-0.246727228,0.754654184,-0.724062734,0.055520666,0.80753608,-0.691848929,-0.682827669,-0.406434717,0.588895369,-1.450993874,-1.21857332,0.571204045,-1.541358148,-0.164511088,-1.609117811,-1.448734594,-0.056902316,-0.165912962,0.20115395,-0.044553349,-0.030577915,-0.14550718,-0.062975248,0.429539693,-1.604649597,-1.530703472,-1.336387818,-0.535381879,-0.479881669,-0.855123574
TSFM,0.552563207,0.039226807,0.254036148,-1.23165129,0.311767136,-0.711370621,0.146441454,-0.432950829,-0.093458992,-0.933116649,-0.336467103,-0.201497042,0.24832667,-0.235891573,-0.165878419,-0.204201287,-1.074913899,-0.348152508,-0.937849293,-0.638583876,0.621727611,0.061417385,0.005529531,-0.215769674,0.067614194,-0.552288993,-1.011110087,-0.333871238,-1.203237557,-1.022134798,-1.29181333,0.35149281,-0.624373622,-0.808262913
TSN,1.014714556,0.123367608,-0.202013753,-0.353047837,0.028070735,-0.227041555,-0.385091494,-0.451708054,0.184080705,0.087427539,-0.003169378,0.280157621,-0.036976024,-1.029363779,-0.280778232,0.264533492,-1.125820264,0.015580811,-1.275360077,0.197787266,0.28238904,-0.548989038,0.033122648,-0.354687216,0.307749959,-0.072290775,0.273100217,-0.172526724,-1.112385955,-0.201562294,-0.623520813,0.239281823,-0.767475466,-0.260890258
TSSC1,1.071589388,-0.144852581,-0.82896565,0.101160275,-1.016289493,0.077040472,-0.569238458,-0.410254048,0.082866515,1.507959472,-0.382234051,0.195959918,-0.334139989,-0.907401514,-0.919022536,-0.202240476,-1.324416658,-0.226756773,-1.646030168,-0.43477365,-0.16583131,-0.159423593,0.370945062,-0.22779814,2.217620921,-0.716230253,0.94026751,-0.102345806,-1.846391923,-1.040551817,-1.673154539,-0.378831152,-0.365533958,-0.824176964
TSTD2,0.219860267,0.484756866,-0.526602961,-0.288068939,0.021456992,0.055219398,-0.185880007,-0.84269342,0.465163301,0.868283274,-0.572631598,0.780431771,0.570196048,-0.395551559,-0.811970652,0.225684225,-1.13858722,0.030417937,-0.598462045,0.080137249,0.467912441,-0.434985356,0.416606085,-0.317607555,0.282580966,-0.624278358,-0.505578959,0.112070052,-1.232139592,-0.047799897,-1.561914103,0.449380048,-0.249999384,-0.535368242
TTC3,-0.119557542,-0.107764707,-1.240571989,-1.348074641,-0.983823984,-0.715518364,-0.732457538,-1.995286606,-0.9142825,-0.532136898,-1.292453586,-0.073291621,-0.132771326,-0.361312835,-1.475095521,-1.322364964,-1.602790945,-0.332270774,-1.33443625,-0.519174104,-0.594565762,-0.283862665,-0.146641563,-2.297774043,0.48556179,-1.145372475,-1.130589725,-1.15085229,-1.960035701,-2.354467183,-2.124856983,-1.187471862,-0.237292301,-1.258023246
TUFM,0.699081388,0.165858207,-0.305527587,-0.354234054,0.129116781,0.043791333,-0.12585363,-0.068014242,0.305749345,-0.634909602,-0.306142595,0.466201068,0.204903587,-0.662848831,-0.052310464,-0.206289273,-1.256420385,-0.473484496,-1.618223513,-0.805979302,0.823673223,0.150379571,0.740596257,-0.448063506,-0.021069355,-0.659229371,0.584632588,0.064301062,-0.662592276,-1.054208986,0.04897106,-0.080392977,-0.543628415,-0.673464199
UAP1L1,0.018722543,-0.342864897,0.204666585,0.259158274,0.491463313,0.473092838,-0.788112514,-0.396999211,0.837314356,-0.693675043,0.302040849,0.033814095,0.405732184,0.021551908,-0.722688044,0.856612075,-1.502944672,0.32366434,-1.016447376,0.869125372,-0.178504876,0.123142907,0.147946939,0.296185078,-0.219861844,-1.228984201,0.809710372,0.617576907,-0.140044918,0.251706096,-0.197043994,0.1690736,0.46291395,0.268646653
UBA7,1.326477588,0.863842718,2.211049037,2.361206422,1.570208093,1.822240941,2.422031577,2.221089735,1.786976046,2.828734949,1.327425242,1.861588621,1.790791974,1.693383197,2.256583138,2.017743538,3.01053577,1.282345238,1.914762286,1.661525603,0.595086342,1.530901412,0.374511903,2.186106462,1.97568338,1.583885061,2.492113505,2.212836139,2.666516593,2.886006111,3.059407053,2.284079828,1.619138217,1.737321277
UBE2E2,0.784690752,-0.024622485,0.240173794,0.181002579,0.347735888,0.847586018,0.142330135,-0.175133696,0.552545885,-0.953985973,0.34981977,0.436360518,0.632021565,-0.421978593,0.237993486,0.468121696,-0.64660474,0.351564624,-0.314165181,0.290184962,-0.055953633,0.685969268,-0.081593373,1.006105352,0.173426672,0.35101574,-0.100365688,0.842316773,-0.818239519,0.135681083,0.246659997,0.318846244,0.006002004,-0.352979843
UBE2M,0.244315361,0.124640306,-0.339457108,-0.30848837,-0.060904889,0.187959972,-0.156591451,0.125563573,-0.706297179,-0.711674926,-0.296162774,-0.197293416,-0.370276808,-0.319368357,0.072318791,0.349889258,-1.262528633,-0.138520409,-1.381522714,-0.007894826,0.213948031,-0.181591832,0.237737294,0.358403935,-0.591400927,-0.018745701,-0.297615084,0.221313181,-0.840683942,-0.788887371,0.124336121,0.530498756,-0.506085318,0.251470935
UCK1,-0.244926157,-0.428150058,0.014881327,-0.122746125,0.009127118,-0.222522644,0.37504114,-0.142246854,-0.142559561,0.491448062,-0.338343133,-0.359285078,0.129536558,-0.088767918,-0.253632751,0.171609749,-0.330619356,-0.178447753,0.341203547,-0.112206916,-0.277943186,0.23845084,-0.336073175,0.131001242,-0.095343086,0.424700364,-0.188470167,0.105197283,0.453179397,-0.135350948,0.220619473,0.173575294,-0.083595983,0.10610546
UQCRC2,0.730011657,0.011673839,-0.144290086,0.119285442,-0.389425816,0.195404111,-0.207836638,-0.01566441,0.50677119,-0.071741096,-0.130082704,0.178825364,0.231715511,-0.07337737,-0.007937111,-0.794030271,-0.929143862,-0.062996176,-0.911400687,-0.089664866,-0.091663449,-0.228809133,0.43642864,0.079086987,0.19610168,-0.255213262,0.353189252,0.360115894,-0.415748926,-0.356471229,-0.155052204,0.050278825,0.140020902,-0.418376492
USF2,-0.296173785,-0.28029664,-0.25709566,-0.15222657,0.807305308,-0.332992596,-0.118787241,-0.494088306,-0.382232724,-0.277193987,-0.230793259,-0.464654557,-0.248856404,-0.015492703,-0.503688696,-0.049577675,0.289222052,-0.268273322,0.446444467,0.080401853,0.047966796,0.032043699,-0.302667984,0.32506921,-0.222072874,0.093731582,-0.299858106,0.061882762,0.404306941,0.223884988,0.357305716,-0.067837662,0.297985363,0.427573477
USP14,0.357663213,-0.350403331,-0.640065913,-0.188830094,-0.657427254,0.031299498,-0.655155365,-0.512544419,-0.265584906,0.511859029,-0.0080118,-0.760444546,-0.009088536,-0.525472379,-0.274196641,0.172741968,-1.148003387,-0.280229174,-0.83594635,-0.383162888,-0.308229631,-0.071274835,-0.067755491,-0.96256019,-0.669368788,-0.227821472,-0.567886994,-0.320109099,-1.289002035,-1.641485651,-1.268588093,-0.081672583,-0.304530377,-0.25510307
USP36,-1.122622282,-0.936988665,-0.774331867,-1.273023969,-0.164101639,-0.829386036,-0.342592693,-1.165791587,-0.958264749,0.261985809,0.087663548,-1.117114738,-0.810954762,-0.548471917,-0.477228207,-0.02942586,0.14637845,-0.333440595,0.163263172,-1.240005475,-0.22341771,0.098168298,-0.68357276,-1.183326199,-0.117733201,-0.136732,-0.844786628,-0.984397415,-0.472289307,-0.378575001,-2.390517834,-0.834645659,-0.766664416,-0.480354412
VAT1,0.210579433,-0.329757907,0.531997836,0.899054259,1.123101207,0.732201787,0.978874071,0.50845977,0.159697398,1.729080883,0.771693889,0.341354909,0.500565675,0.620449958,-0.635947192,0.927734316,1.270294938,0.410290621,1.275318806,0.665606924,0.247620223,0.474294116,-0.648311828,0.705277007,0.384225322,0.749563663,0.112993186,0.973775581,1.245249926,0.70091095,1.401045149,0.868201898,-0.02930999,1.339760624
VPS18,-0.470942335,0.005495696,-0.178876185,-0.47065835,0.084569671,-0.275728412,-0.435821674,0.091610497,-0.672354326,-0.705208069,0.016141908,-0.86661107,-0.376267919,-0.796233428,-0.411740624,0.005895455,-0.703956196,-0.111915255,-0.455158828,-0.125058323,-0.552426018,-0.847025507,0.259407138,-0.458251857,-0.145934457,-0.702550272,-0.135597434,0.07562436,-0.622719215,-0.37649522,-1.241467266,-0.001291269,-0.645815301,0.134698356
VPS45,0.680194305,0.153149795,0.259790246,0.236788141,-0.399750475,-0.083969835,-0.232377392,-0.248928839,0.734114141,-0.646339177,-0.019023116,0.217628032,0.492920808,-0.234556562,-0.218200539,0.078690925,-1.004212531,0.270164253,-1.488794918,-0.284821933,-0.510861232,0.048915551,0.090918962,-0.407089371,-0.749471592,-0.435827759,-0.583905186,-0.172751195,-1.061686728,-0.728348187,-0.630137489,-0.136768175,-0.379209932,-0.423169494
WASH7P,-0.773389416,1.03043954,-0.697402601,0.956400208,-0.216588817,0.026742253,0.294385693,-0.785584524,0.661116534,-1.621397736,0.244233348,-0.743611437,-0.791933377,0.325823749,-0.474666596,-0.837561426,0.009521494,-0.49345889,-0.336287936,-0.237527721,1.034676988,1.030569342,0.049459434,0,-0.974399541,-1.418475666,-0.355643174,-0.643025393,0.97279177,-1.66443168,0.534777413,-0.83779784,-0.018017685,-2.206521972
WDR5,0.202609057,0.118503745,-0.085400932,-0.216270189,-0.308133008,-0.378896604,0.229518319,-0.513394516,0.015618377,-0.006696609,-0.36184694,0.193461688,-0.447908951,0.086925882,-0.725337626,-0.429313701,-1.164974188,-0.207549133,-0.245947496,-0.769096301,0.238634196,0.050157721,-0.805131148,-0.647317218,-0.322184413,-0.613069322,-0.476697902,-0.378921072,-1.863823764,-0.839406664,-1.323560359,-0.715452154,-0.570210686,-1.036230111
YWHAB,0.302672595,0.30614451,0.241186614,0.932188436,0.403253464,0.179851356,0.543129013,0.195877318,0.376355706,0.055409559,0.305997769,0.471682288,0.232125595,0.373353816,0.457970832,0.056637295,-0.551036166,0.349512434,-0.942667662,0.25805353,0.254379117,-0.022544632,0.20618238,0.119424745,-0.062138864,0.516090894,0.657717356,0.758192575,-0.159278583,-0.142190235,1.164087569,0.762042812,-0.040961969,0.04951265
ZBTB10,-0.017700575,0.731794479,-0.728785771,-1.472599489,-0.713068959,-0.758099892,-0.849504991,-0.478443268,0.215053699,-1.412863186,-0.448436045,-0.404611955,-0.02030107,0.062390845,-0.108814643,-1.069873245,-1.467451963,-0.036089025,-1.31831553,-0.24617678,0.675110937,-0.771559101,0.306218451,-1.468251963,-0.456219035,-0.169741832,-0.600322455,-1.247692051,-0.482150342,-1.367024775,-1.402790515,-0.849847345,-0.259477305,-1.067530048
ZC2HC1A,0.407505135,-1.172189266,-1.088292287,-1.21558927,-1.301779856,-0.308263968,-0.522255906,-0.828485077,0.414857674,-1.394091411,0.309410429,0.397035672,0.099862623,0.698594835,-0.382382827,0.119510632,-1.833780309,0.564752611,-1.000795335,-0.602227514,0.261229169,0.159607587,0.21191606,0.509116871,-1.021993139,-0.033036081,0.216938054,0.603790345,-0.803289227,-1.395484395,-1.844629467,0.941358258,0.757455995,0.172510322
ZFYVE19,0.378158612,-0.053440955,0.257084731,-0.001219702,0.741225318,-0.08128943,0.229518319,0.512727903,-0.128586848,0.340673466,0.32542211,0.313676105,0.307034216,0.211448258,-0.163075185,0.05033316,-0.138006195,0.490033796,-0.866941899,0.385160188,0.593747043,-0.556057319,-0.160952563,0.038776806,-0.149711468,-0.138619329,-0.367491878,0.075852027,-0.778259025,-0.548132837,-0.17415027,0.088924685,0.39778549,0.034660474
ZMYND12,0.577291989,0.111140601,0,0.55236122,-1.373326809,0.293345018,-1.804180089,-1.259014319,0.120280658,1.659931294,0.287237242,-0.65297691,-1.455365725,-0.237816019,0,-1.196130032,-0.430792678,-0.581244852,1.317338058,-1.668926198,0.206409368,1.689469784,-0.285800708,-0.095674947,-0.217475831,-1.850373243,0.453411904,-0.516140366,-0.782094612,1.268312284,0.740316356,-0.015237102,0.536740777,0.749851687
ZNF208,-0.122979271,-0.666750565,-0.331836849,-1.157377187,-0.530044727,-1.353168088,-1.552968171,-2.355315145,-0.795738665,-0.349500299,-1.088453897,-1.858702901,-0.310363387,-0.911363809,-1.712659927,-0.65975828,0.118457122,-0.004946948,0.667156362,-0.662338722,-0.504249227,0.526070483,-1.037264246,-1.475381282,-1.488963199,0.511646099,-2.054094959,-1.472086563,-0.810637929,-1.201523574,0.2115038,-2.201748643,-0.597122827,-0.537142425
ZNF232,-0.490325184,-2.202403219,0.275107101,-2.821995879,-0.364576011,0.238287546,-1.43035023,-0.586026757,-0.277896468,-1.066007666,-0.693443894,-0.573772635,-2.284109891,-1.606531024,-1.27257969,-0.121176584,-2.163968782,0.441205483,-2.111860322,-1.276886306,-0.137466465,0.252285404,0.025122151,-0.918356562,-0.862052502,-2.291640527,-0.660387352,-0.195655534,-2.758130956,-0.576852352,-0.676222495,-0.390668906,-1.115656445,-0.872385032
ZNF286A,-0.936840135,-1.67391849,-0.722790492,-1.124200866,0.007036713,1.212568616,-0.817351514,-1.71481804,0.335237406,-0.733519939,-0.233949141,0.130996828,-0.679596843,-0.100684325,-1.381291173,-1.054984556,-2.513603545,0.085369289,-0.893825362,-0.466813801,-0.22658278,0.486030113,-0.962095592,-1.483734407,0.221220876,-0.311692152,-1.256394356,-0.053907829,-3.540656276,-2.508337059,-2.575993641,-1.909573103,-1.603789867,-1.652222641
ZNF385D,0.398142626,0.899500194,0.898729268,1.105108388,-0.99702003,-0.094370564,-0.214778714,0.43749155,-1.606021667,2.037472747,0.595693065,-0.169188118,0.152565184,0.349485636,0.54088472,0.968641176,1.323611489,0.217575823,2.074677114,0.062540752,0.037942323,-1.499981265,1.104733954,0.13574921,0.373443771,0.687135377,0.810294366,0.12380086,0.796931754,1.041800443,1.91072939,0.690546664,0.380613577,1.195524958
ZNF434,0.190749296,-0.22331639,-0.591976853,0.29448576,0.241234047,0.100332291,0.318271396,-0.774671178,0.898381941,-0.346218681,0.005550481,0.781912867,0.484605064,-0.616301231,-0.227598204,-0.448282516,-0.933128353,0.33136348,-1.226536874,0.071295038,0.577931661,-0.611997889,0.11005228,-0.065541842,-0.43401334,-0.703259765,-0.075819826,0.65569236,-0.632357129,-0.548132837,-0.17509885,0.775663492,-0.456371396,-0.535138748
ZNF484,-0.07122367,-0.017087035,-0.44768061,-0.934762919,-1.043791769,-0.381766792,-0.370069764,-1.542591479,0.071210156,-1.741668606,-1.702537421,-0.35431278,-0.044463687,-0.294110048,-0.352435188,-1.179141721,-1.683374651,0.174527719,-1.310824504,-0.613399186,-0.125940872,-0.115313048,-0.014757743,-0.935118117,-1.121733447,0.107271771,-0.848356132,-0.405753179,-1.603752527,-1.328996671,-1.263291151,-0.221848744,-0.339372583,-2.394230918
ZNF529,-0.100595749,-0.227020299,-0.404183443,-1.458709087,-1.146556102,0.282757082,-0.518871095,-1.278115589,-0.308415469,-0.117189937,-0.864180877,0.084450497,-1.061158983,0.022145165,-0.903322315,-0.237890558,-2.260664555,-0.276330199,-2.146084381,-0.345773347,-0.80099344,-0.658004144,-0.821239081,-1.598930102,-0.399093398,-0.828947942,-1.451451585,-0.760199857,-1.708972673,-2.302383486,-1.374646567,-1.59996181,-1.064879293,-0.82731855
ZNF622,0.921268689,0.586127461,0.280690395,0.052565227,0.323094024,0.484267503,-0.652454127,0.775097139,0.500797197,0.527904837,-0.307754579,0.968269222,-0.250363098,0.283421164,-0.337086964,-0.767406581,-0.691394577,0.482958858,-1.783742727,0.277194466,0.475209722,-1.014369539,0.634137812,0.115236118,1.455463029,0.195587248,1.365119534,0.487993747,0.812038832,-0.547165665,-0.292972756,0.210418311,1.014289206,-1.323857268
ZNF649,-0.216662416,-0.1808974,-0.29963695,-0.63103515,0.158623802,-0.224794302,-0.29873378,-0.864163122,-0.479571565,-0.788737183,-0.453424388,-0.01543477,0.449189443,-0.781469707,-0.550514118,-1.423898767,-0.763074821,-0.399741017,-0.641211773,0.319558342,0.284915689,-0.658004144,-0.221380652,-0.222817835,-0.632317755,-0.062971173,-1.00948528,-0.343641699,-0.820034272,-0.924461618,-0.923431222,-0.435753127,0.577139275,-0.924908293
